make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
kia optima GDI,2014,None,excellent,6 cylinders,fwd,gas,brown,32754,mid-size,clean,automatic,sedan,10900
chevrolet express 2500,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
f150,2006,None,good,8 cylinders,rwd,gas,silver,None,full-size,clean,automatic,pickup,5000
mazda 6 sport,2011,None,excellent,4 cylinders,fwd,gas,blue,63000,compact,clean,automatic,sedan,6000
cadillac sts v8,2006,None,excellent,8 cylinders,fwd,gas,brown,109928,full-size,clean,automatic,None,6750
oldsmobile cutlass ciera,1992,None,None,None,None,gas,None,196000,None,clean,automatic,None,700
pontiac formula firebird,1996,None,good,8 cylinders,rwd,gas,red,133000,None,clean,automatic,hatchback,4500
acura tl type s,2008,None,None,None,None,gas,None,None,None,lien,automatic,None,7000
toyota avalon,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,12500
ford f-250,1978,None,fair,None,None,gas,green,None,full-size,clean,automatic,pickup,1500
Ford ranger,1998,None,excellent,4 cylinders,rwd,gas,white,200000,mid-size,clean,manual,pickup,2900
lincoln ls,2005,None,None,None,None,gas,None,121000,None,clean,automatic,None,3500
toyota camry solara,2004,None,None,None,None,gas,None,124000,None,clean,automatic,None,4900
9o,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
jeep,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Belair 2 door post,1955,Vc55a017316,None,None,None,gas,None,6800,None,clean,automatic,None,55000
buick terraza cxl,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
ford f-150 xlt,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
jeep cherokee,1995,None,good,6 cylinders,rwd,gas,white,None,full-size,clean,automatic,wagon,4300
Toyota Yaris,2007,None,excellent,4 cylinders,fwd,gas,white,None,sub-compact,clean,automatic,None,2500
ford focus se,2014,1FADP3K24EL180561,excellent,4 cylinders,fwd,gas,None,120000,mid-size,clean,automatic,hatchback,6800
Pace,1992,None,None,None,None,gas,None,200,None,clean,automatic,None,1450
International,2000,None,good,8 cylinders,rwd,diesel,yellow,177104,None,clean,automatic,bus,4250
Chevrolet,2012,None,None,None,None,gas,None,200,None,clean,automatic,None,13500
gmc yukon,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3950
Jeep Wrangler Unlimited,2008,None,excellent,6 cylinders,4wd,gas,grey,120000,mid-size,clean,automatic,SUV,17950
Ford Explorer Limited,2006,None,excellent,6 cylinders,rwd,gas,silver,166000,mid-size,clean,automatic,SUV,5900
GMC Terrain,2011,None,like new,4 cylinders,fwd,gas,white,103000,mid-size,clean,automatic,SUV,9950
Ford F-250 Super Duty,2015,None,excellent,8 cylinders,4wd,gas,white,160000,full-size,clean,automatic,pickup,28995
hyundai xg300,2001,None,good,6 cylinders,fwd,gas,None,142000,mid-size,clean,automatic,sedan,2000
nissan maxima,2004,None,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1400
oldsmobile delta 88 royale,1993,None,good,6 cylinders,fwd,gas,white,100000,full-size,clean,automatic,sedan,800
Infiniti Q45t,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
ford f250,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Chevy Impala,2006,None,excellent,6 cylinders,fwd,gas,None,105000,full-size,clean,automatic,sedan,4399
mazda tribute,2003,None,good,6 cylinders,fwd,gas,grey,182928,mid-size,clean,automatic,SUV,1900
mercedes benz S500,2005,None,good,8 cylinders,rwd,gas,grey,131000,mid-size,clean,automatic,other,4995
jeep wrangler 4x4 sport,1998,None,None,None,None,gas,None,None,None,clean,manual,None,7000
nissan altima 2.5 sv,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,7999
nissan altima 2.5 sv,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,7999
nissan altima 2.5 sv,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,7999
Bmw,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
Lincoln Town Car,1989,None,excellent,8 cylinders,rwd,gas,red,97632,full-size,clean,automatic,sedan,3495
Mercedes benz S500,2001,None,good,8 cylinders,rwd,gas,white,108000,mid-size,rebuilt,automatic,other,4995
toyota camry le,2016,None,like new,4 cylinders,fwd,gas,silver,32000,mid-size,clean,automatic,sedan,17500
ford f-250,2008,None,excellent,8 cylinders,4wd,diesel,black,220000,full-size,clean,automatic,truck,14995
nissan,1993,None,excellent,4 cylinders,None,gas,white,None,None,clean,automatic,pickup,3650
dodge ram,2001,None,None,None,None,diesel,silver,207000,None,clean,automatic,None,11200
toyota 4runner,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
toyota 4runner,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
Buick Lesaber,2003,None,fair,6 cylinders,fwd,gas,brown,210000,mid-size,clean,automatic,sedan,2150
saturn sl2,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,700
Nissan xterra,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
honda civic,2016,19XFC2F52GE204316,new,6 cylinders,None,gas,None,None,None,clean,automatic,sedan,15298
Hyundai Sonata,2000,None,good,6 cylinders,fwd,gas,grey,94000,mid-size,clean,automatic,sedan,1850
mercedes-benz clk-class,2002,None,excellent,6 cylinders,rwd,gas,silver,118000,None,clean,automatic,convertible,3850
Model A,1929,None,None,None,None,gas,brown,1357,None,clean,manual,None,14500
Crysler Lebaron Convertible,1987,None,good,4 cylinders,fwd,gas,red,102000,mid-size,clean,automatic,convertible,1000
Ford 8000 skyhook flatbed,1987,None,good,6 cylinders,rwd,diesel,white,112000,full-size,clean,manual,truck,16995
ford f150,1992,None,good,6 cylinders,None,gas,grey,None,full-size,clean,manual,pickup,850
FORD,1947,None,None,None,None,gas,None,None,None,clean,automatic,None,25000
cadillac sts v8,2005,None,None,8 cylinders,None,gas,None,120000,None,clean,automatic,None,3200
Suzuki R GSX 750,2014,None,excellent,None,None,gas,None,12,None,clean,automatic,None,9500
chevy 3500 utility,2000,None,good,8 cylinders,rwd,gas,white,131000,full-size,clean,automatic,truck,5495
dodge dakota quad cab,2005,None,good,6 cylinders,rwd,gas,grey,141000,mid-size,clean,automatic,pickup,4500
Ford Ranger,1993,1ftcr10a1pta88566,like new,4 cylinders,rwd,gas,red,23000,mid-size,clean,manual,pickup,1950
nissan murano s,2007,None,good,6 cylinders,None,gas,None,95225,full-size,clean,automatic,SUV,4900
Ford Windstar,2000,None,good,6 cylinders,fwd,gas,white,106000,full-size,clean,automatic,mini-van,2150
NISSAN TITAN SV,2017,None,new,8 cylinders,rwd,gas,grey,2200,full-size,clean,automatic,pickup,29000
FORD RANGER XLT X-CAB,1989,None,excellent,8 cylinders,rwd,gas,red,None,mid-size,clean,manual,pickup,10950
Chrysler Pacifica Limited,2005,None,excellent,8 cylinders,4wd,gas,red,114111,full-size,clean,automatic,SUV,4900
ford f-150 fx4,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,25000
Chevelle,1969,None,excellent,None,None,gas,None,None,None,clean,automatic,None,36900
FORD F150,1995,None,fair,6 cylinders,None,gas,green,205596,full-size,clean,manual,None,2000
chevrolet silverado,2003,1GCHK29153E229687,excellent,8 cylinders,4wd,diesel,red,134500,full-size,clean,automatic,pickup,26000
chevrolet camaro,2000,2G1FP22KXY2143296,good,6 cylinders,rwd,gas,black,229293,compact,clean,manual,coupe,1950
Chevrolet C-10,1983,None,excellent,8 cylinders,rwd,gas,None,None,None,clean,automatic,truck,12500
volvo vnc tractar with sleeper,2004,None,good,6 cylinders,rwd,diesel,white,1100000,full-size,clean,manual,truck,4495
Geo Metro,1991,None,None,None,None,gas,None,None,None,clean,manual,None,1500
Ford Windstar,2000,None,good,6 cylinders,fwd,gas,white,106000,None,clean,automatic,mini-van,2150
chevy elcamino,1983,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
chevrolet malibu,1980,None,None,None,None,gas,None,None,None,clean,other,None,2200
monte carlo ss,1981,None,None,None,None,gas,None,None,None,parts only,other,None,450
trans am,1991,None,None,None,None,gas,None,None,None,missing,automatic,None,600
Luxury sedan,1997,None,None,None,None,gas,silver,None,full-size,clean,automatic,sedan,950
beetle,1968,None,like new,4 cylinders,rwd,gas,custom,None,compact,clean,manual,None,16500
dodge ram 1500,2003,None,good,6 cylinders,rwd,gas,custom,None,full-size,clean,automatic,None,6950
ford f150 4x4,2005,None,excellent,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,None,14995
dodge dakota,1997,None,good,6 cylinders,rwd,gas,silver,None,mid-size,clean,automatic,truck,3995
gmc sierra 2500hd slt,2003,None,good,8 cylinders,rwd,diesel,white,460000,None,clean,automatic,None,7595
Chevy Tahoe,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,12000
chevy 3500 utlity truck,1998,None,good,8 cylinders,rwd,gas,white,124000,full-size,clean,automatic,truck,6295
chevrolet 1500 suburban,2000,None,fair,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,1200
VW Karmann Ghia,1970,1402955521,like new,4 cylinders,rwd,gas,yellow,None,compact,clean,automatic,coupe,7800
chevy geo tracker,2002,None,excellent,4 cylinders,4wd,gas,white,160001,compact,clean,automatic,SUV,2500
Ford F350 FX4 Lariat Super Duty,2004,None,good,8 cylinders,4wd,diesel,green,273281,full-size,lien,automatic,pickup,7000
Ford F2 50 super duty,2008,None,None,None,None,gas,None,072000,None,clean,automatic,None,10500
Toyota Paseo,1992,None,fair,4 cylinders,None,gas,None,94195,None,clean,automatic,None,1150
ford f350,1993,M,good,8 cylinders,4wd,diesel,black,216785,full-size,clean,automatic,truck,5985
Ford Mustang,2002,None,None,6 cylinders,None,gas,None,115,None,clean,automatic,None,2500
Wrangler fortitude ht,2016,None,like new,None,None,other,None,None,None,parts only,other,None,350
cadillac escalade  premium,2007,None,like new,None,None,gas,None,137000,None,clean,automatic,None,12900
isuzu pup,1984,None,excellent,4 cylinders,rwd,diesel,brown,None,full-size,clean,manual,truck,4500
bmw 3 series 328xi,2011,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,9000
Nissan Frontier,2006,None,excellent,None,None,gas,black,154762,full-size,clean,automatic,truck,5800
ford f-150,2003,None,good,6 cylinders,rwd,gas,black,179700,None,clean,automatic,None,6200
honda civic,2000,None,good,4 cylinders,fwd,gas,green,186000,None,clean,automatic,None,800
dodge dakota sport,2002,None,good,6 cylinders,None,gas,None,149000,None,clean,automatic,None,3000
dodge dakota sport,2002,None,excellent,6 cylinders,None,gas,None,149000,None,clean,automatic,None,3000
thomas school bus,2002,None,None,None,None,diesel,None,None,None,clean,automatic,None,4900
blue bird bus,2000,None,good,6 cylinders,None,diesel,yellow,None,None,clean,automatic,None,4900
dodge dakota sport,2002,None,excellent,6 cylinders,None,gas,None,149000,None,clean,automatic,None,3000
mazda speed6,2007,None,fair,4 cylinders,rwd,gas,grey,133000,mid-size,clean,manual,sedan,1400
Hyundai Accent,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
4 door sedan,1933,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,sedan,25500
GMC,1969,None,excellent,8 cylinders,rwd,gas,custom,None,full-size,clean,automatic,None,25000
Chevy Trailblazer LS,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Ford T-bucket,1923,None,excellent,8 cylinders,rwd,gas,black,None,None,clean,automatic,convertible,22500
pontiac trans am,1995,None,None,None,None,gas,None,None,None,clean,manual,None,6000
gmc canyon,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,11950
chev p/u,1968,None,None,None,None,gas,None,None,None,clean,manual,None,4000
dodge caravan,1994,None,None,None,None,gas,None,None,None,clean,automatic,None,1
audi a4 3.2 avant quattro,2006,None,good,6 cylinders,4wd,gas,black,172000,None,rebuilt,automatic,None,4200
audi a6 avant quattro,2002,None,None,6 cylinders,4wd,gas,blue,122000,None,rebuilt,automatic,None,3100
audi a4 3.2 avant quattro,2006,None,good,6 cylinders,4wd,gas,black,172000,None,rebuilt,automatic,None,4200
audi a6 avant quattro,2002,None,None,6 cylinders,4wd,gas,blue,122000,None,rebuilt,automatic,None,3100
western star,1995,None,excellent,8 cylinders,rwd,diesel,blue,None,full-size,clean,manual,None,26500
chevy converson van,2002,None,None,None,None,gas,None,None,None,clean,manual,None,8
Ford,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,5950
Chevy,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
jeep wrangler sahara,1989,None,good,6 cylinders,4wd,gas,None,125000,None,clean,manual,None,5900
CHEVROLET BUSINESS COUPE,1940,None,excellent,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,coupe,32000
chevrolet corvette,1994,None,excellent,8 cylinders,rwd,gas,white,98959,full-size,clean,automatic,coupe,7200
chevy ex cab silverado,1997,None,None,None,None,diesel,None,None,None,clean,other,pickup,12345
jeep liberty,2005,None,good,6 cylinders,None,gas,None,155500,None,clean,automatic,None,3800
Mark Willains,2006,None,excellent,8 cylinders,None,other,None,None,None,clean,automatic,None,20000
chevy silverado,1993,None,good,6 cylinders,None,gas,white,178000,full-size,clean,automatic,None,550
FORD 2DR DEL RIO RANCH WAGON,1957,None,None,None,None,gas,None,None,None,clean,manual,None,12500
Toyota Tacoma,2006,None,excellent,4 cylinders,rwd,gas,blue,210537,mid-size,clean,automatic,None,6500
Â Â Â  Chevrolet,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4200
Chevrolet Silverado,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
chrysler pacifica,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
ford,1948,None,excellent,8 cylinders,None,gas,None,None,None,clean,automatic,None,23000
jeep grand cherokee,2004,None,good,6 cylinders,4wd,gas,silver,148000,mid-size,clean,automatic,offroad,4950
BMW-330-I,2006,None,excellent,6 cylinders,fwd,gas,black,174000,mid-size,clean,automatic,sedan,4950
VOLVO V70,2006,None,good,5 cylinders,fwd,gas,silver,None,None,clean,automatic,wagon,2210
dodge ram,2001,1b7hc13z11j557585,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,2200
dodge grand caravan se,2003,None,fair,6 cylinders,fwd,gas,grey,164481,mid-size,clean,automatic,mini-van,1500
chevrolet camaro,1988,None,good,6 cylinders,None,gas,red,133000,None,clean,automatic,None,2500
Ford MODEL A,1928,None,excellent,4 cylinders,rwd,gas,blue,None,mid-size,clean,manual,sedan,23500
Chevy Caprice,1993,None,excellent,None,None,gas,None,None,None,clean,automatic,None,1000
LEXUS GX470,2005,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,SUV,8900
Jeep Grand Cherokee Laredo,2000,1J4GW48NXYC179821,fair,6 cylinders,4wd,gas,black,148000,full-size,clean,automatic,SUV,1000
GM TRAVERSE LT,2012,None,excellent,6 cylinders,fwd,gas,None,102300,None,clean,automatic,None,10900
CHEVY TRAVERSE LT,2012,None,excellent,6 cylinders,fwd,gas,None,102700,None,clean,automatic,SUV,10900
nissan maxima se,2003,None,excellent,6 cylinders,fwd,gas,grey,284000,full-size,clean,automatic,None,1700
chevy,1988,None,None,None,None,gas,None,None,None,missing,automatic,None,2000
chevy express 3500,1999,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,1500
chevrolet corvette,1974,None,None,None,None,gas,None,None,None,clean,manual,None,34900
ford flex,2010,None,excellent,6 cylinders,fwd,gas,blue,80000,mid-size,clean,automatic,SUV,13950
dodge 2500 diesel,1998,None,good,6 cylinders,rwd,diesel,white,None,full-size,clean,automatic,pickup,9600
dodge 2500 diesel,1998,None,good,6 cylinders,rwd,diesel,white,None,full-size,clean,automatic,pickup,9600
BMW 740i,2001,None,excellent,8 cylinders,rwd,gas,silver,89000,full-size,clean,automatic,sedan,10000
Toyota tacoma,2004,None,None,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,13000
Ford F-150,1976,None,None,8 cylinders,4wd,gas,None,None,None,clean,manual,pickup,13000
Ford F-150,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
Subaru Impreza. Outback sport,2006,None,fair,None,None,gas,None,216000,None,clean,manual,None,2950
