make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
FORD F250 EXTRA CAB XLT,2000,1FTNX21F1YEB83567,excellent,8 cylinders,None,diesel,white,None,full-size,clean,automatic,pickup,13900
toyota 4runner,1996,None,fair,6 cylinders,rwd,gas,white,260000,mid-size,clean,automatic,SUV,1000
Chevy 2500,1990,None,good,8 cylinders,rwd,gas,None,180000,None,clean,automatic,pickup,2200
Buick Century custom,1998,None,excellent,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,sedan,1800
Kia Sedona,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,400
mercedes-benz S500,2005,None,good,8 cylinders,rwd,gas,grey,131000,mid-size,clean,automatic,other,4995
dodge grand caravan,2002,None,excellent,None,fwd,gas,silver,176,None,parts only,automatic,mini-van,1450
ford f-150,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
ford f-150,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Ford f150 XL,1998,None,good,None,None,gas,red,257000,None,clean,automatic,truck,2200
ford taurus,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,800
bmw x5,2008,None,None,None,None,gas,None,None,full-size,clean,automatic,None,3014
toyota mr2 spyder,2004,None,excellent,4 cylinders,rwd,gas,red,52000,compact,clean,manual,convertible,8999
chevrolet 1500 silverado,2007,None,excellent,8 cylinders,rwd,gas,None,66000,None,clean,automatic,None,13000
crown vic police interceptor,1994,None,excellent,None,None,gas,None,101551,None,clean,automatic,None,2000
Genuine Venture 50,2016,None,like new,None,None,gas,white,2100,None,clean,automatic,None,1600
HUDSON SPECIAL CLUB SEDAN,1954,None,excellent,6 cylinders,rwd,gas,green,98000,full-size,clean,automatic,other,22500
for f 150,2011,1FTMF1CF9BFB33426,excellent,8 cylinders,None,gas,None,105000,None,clean,automatic,None,11900
Ford L8000 skyhook crane flatbed,1987,None,good,6 cylinders,rwd,diesel,white,112000,full-size,clean,manual,truck,16995
lexus es 330,2005,None,like new,None,None,gas,silver,227348,None,clean,automatic,None,6000
pontiac grand prix,2008,None,like new,None,None,gas,white,164112,None,clean,automatic,None,4500
Chevy Camaro,1994,None,None,6 cylinders,None,gas,None,212000,None,clean,manual,None,1500
BMW X5 (only 108k,2008,None,None,6 cylinders,4wd,gas,None,None,full-size,clean,automatic,None,2500
cadillac sts,2005,None,good,8 cylinders,None,gas,None,120000,None,clean,automatic,None,3200
Jeep,1980,None,good,4 cylinders,4wd,gas,white,None,None,clean,manual,None,6300
chevy 3500 utility,2000,None,good,8 cylinders,rwd,gas,white,131000,full-size,clean,automatic,truck,5495
Buick Century custom,1998,None,excellent,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,sedan,2000
bmw 528i,2000,WBADP6341YBV64929,good,6 cylinders,None,gas,None,143000,None,clean,automatic,None,2750
chevrolet colorado,2008,None,fair,5 cylinders,rwd,gas,yellow,168000,None,clean,automatic,pickup,2500
ford f-250,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1033
volvo vnl tractar sleeper,2004,None,good,6 cylinders,rwd,diesel,white,1100000,full-size,clean,manual,truck,4495
ford mustang 5.0,2013,None,None,8 cylinders,rwd,gas,None,78001,None,clean,manual,None,18950
2013 FORD MUSTANG,2013,1ZVBP8AM1D5210651,excellent,None,rwd,gas,None,None,None,clean,automatic,None,700
Lexus GS350,2008,None,None,None,None,gas,grey,89414,None,clean,automatic,None,13950
Infiniti QX56,2005,None,None,None,4wd,gas,None,153034,None,clean,automatic,None,8800
dodge ram 2500 cummins,1998,None,None,None,None,gas,None,167032,None,clean,automatic,None,9800
Lexus LS460,2007,None,None,None,None,gas,None,120132,None,clean,automatic,None,13500
GMC Yukon Denali,2007,None,None,None,4wd,gas,None,137042,None,clean,automatic,None,16950
Ford F250 King Ranch,2008,None,None,None,4wd,diesel,None,160132,None,clean,automatic,None,23950
Ford Explorer Sport,1999,None,None,None,None,gas,None,177087,None,clean,automatic,None,2500
Freight liner Sprinter 3500,2008,None,None,None,None,diesel,None,200121,None,clean,automatic,None,18950
honda civic ex,2003,None,salvage,4 cylinders,None,gas,silver,None,compact,parts only,automatic,coupe,500
chevrolet silverado,1999,None,good,8 cylinders,4wd,gas,white,178000,full-size,clean,automatic,pickup,7500
chevy silverado 2500hd,2007,None,good,8 cylinders,4wd,diesel,None,None,full-size,clean,automatic,pickup,16999
chevy 3500 4x4 utility,1998,None,good,8 cylinders,rwd,gas,white,124000,full-size,clean,automatic,truck,6295
Jeep Wrangler YJ,1991,None,excellent,4 cylinders,4wd,gas,yellow,219000,compact,clean,manual,None,3500
Jeep Wrangler,1993,None,good,6 cylinders,4wd,gas,blue,None,None,clean,manual,None,3200
chevrolet 1500 silverado,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
International L-120,1950,None,None,6 cylinders,rwd,gas,None,None,None,clean,automatic,truck,1
gmc 1500 sierra,1996,None,excellent,8 cylinders,4wd,gas,blue,None,full-size,clean,automatic,truck,40
volkswagen golf gti,2004,None,good,4 cylinders,fwd,gas,grey,157000,compact,clean,manual,hatchback,4000
dodge ram 1500,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2000
chevrolet 1500 suburban,2000,None,fair,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,1200
ford explorer xlt,2002,None,good,6 cylinders,4wd,gas,silver,None,full-size,clean,automatic,SUV,1500
fiat 500 2dr hb abarth,2013,None,None,None,None,gas,None,None,None,clean,manual,None,10900
ford mustang,1965,None,excellent,8 cylinders,rwd,gas,yellow,86500,None,clean,automatic,coupe,21000
buick century,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
PLYMOUTH VOYAGER,1998,None,good,6 cylinders,fwd,gas,white,156128,mid-size,clean,automatic,None,2500
Ford Freestar,2007,None,good,6 cylinders,fwd,gas,silver,133200,None,clean,automatic,mini-van,3300
toyota tundra,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5750
chevy malibu lt,2012,1G1ZC5E06CF214280,like new,4 cylinders,fwd,gas,brown,48760,mid-size,clean,automatic,sedan,9900
bmw 328xi,2011,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,9000
chysler sebring,2008,None,excellent,4 cylinders,fwd,gas,white,113000,mid-size,clean,automatic,None,5400
bmw z3,1996,None,None,4 cylinders,rwd,gas,None,95000,None,clean,manual,None,3950
Jeep Wrangler yj,1990,None,None,None,None,gas,None,None,None,clean,manual,None,8500
toyota tundra sr5,2000,None,fair,8 cylinders,rwd,gas,grey,None,full-size,clean,automatic,pickup,1400
dodge dakota sport,2002,None,None,6 cylinders,None,gas,None,149000,None,clean,automatic,None,3000
any and all,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,50
toyota yaris,2007,None,excellent,None,None,gas,None,87000,None,clean,automatic,None,4000
ford f-150,2006,None,None,6 cylinders,rwd,gas,white,97000,None,clean,automatic,truck,6800
Jeep Cherokee,2003,On request!,excellent,6 cylinders,4wd,gas,None,143000,None,clean,automatic,None,5999
ford f-150,1996,None,good,None,None,gas,green,270210,None,clean,automatic,truck,3100
dodge ram,1994,None,fair,None,None,gas,None,108284,full-size,clean,automatic,truck,1500
mercedes benz gl450,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,11000
Audi Q7,2007,None,None,None,None,gas,silver,None,None,clean,automatic,SUV,10500
nissan murano sl,2006,None,good,6 cylinders,fwd,gas,grey,155000,full-size,clean,automatic,SUV,4950
Honda Odyssey Touring,2011,None,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,mini-van,14500
ford bronco ii,1990,None,None,None,None,gas,None,158443,None,clean,automatic,None,3500
Buick Century custom,1998,None,excellent,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,sedan,1800
bmw 330i,2006,None,excellent,6 cylinders,rwd,gas,black,174000,mid-size,clean,automatic,sedan,4950
volvo c70,2004,None,good,6 cylinders,fwd,gas,silver,105000,mid-size,clean,automatic,convertible,3950
cadillac deville,1996,None,excellent,8 cylinders,fwd,gas,white,132000,mid-size,clean,automatic,sedan,3450
ford expedition xlt,2008,None,excellent,8 cylinders,rwd,gas,black,150000,full-size,clean,automatic,SUV,9500
nissan altima,2013,None,excellent,6 cylinders,fwd,gas,black,112000,mid-size,clean,automatic,sedan,7450
Ford E350 Ext Cargo,1992,1FBJS31H3NHB559I8,good,8 cylinders,rwd,gas,white,144035,full-size,clean,automatic,van,3950
Nissan Sentra,2014,None,None,None,None,gas,custom,None,None,clean,automatic,None,10500
Ford F-150,1976,None,None,None,4wd,gas,None,None,None,clean,manual,None,13000
Ford F-150,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
ford expedition eddie bauer,2000,None,None,None,None,gas,None,180,None,clean,automatic,None,2495
dodge durango,2008,None,None,None,None,gas,None,132,None,clean,automatic,None,2995
bmw 328is,1996,None,None,None,None,gas,None,None,None,clean,other,None,3000
jeep cherokee,2016,None,like new,6 cylinders,4wd,gas,grey,3700,mid-size,rebuilt,automatic,SUV,16500
hyndai elantra,2003,None,good,4 cylinders,fwd,gas,red,106000,mid-size,clean,automatic,sedan,1500
Toyota Corona,1980,None,None,None,None,gas,None,85438,None,clean,automatic,None,3000
Honda Civic,2005,None,None,None,None,gas,custom,None,None,clean,automatic,None,1900
audi s5,2010,None,None,8 cylinders,None,gas,black,75000,None,clean,automatic,None,21900
infinity i35,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,400
dodge ram 1500,1998,None,None,None,None,gas,green,None,None,clean,automatic,None,1500
mercedes benz e320,2000,None,good,6 cylinders,rwd,gas,red,185833,mid-size,clean,automatic,sedan,5500
Honda Accord wagon,1996,None,None,None,None,gas,None,210000,None,clean,manual,None,3200
Dodge RAM 1500 SLT,2004,None,good,8 cylinders,rwd,gas,blue,221000,full-size,clean,automatic,pickup,6450
Mazda mx-5 mazdaspeed,2004,JM1NB354440404857,good,4 cylinders,rwd,gas,grey,112000,compact,clean,manual,convertible,7000
Chevrolet Camaro 2LS,2015,None,like new,6 cylinders,rwd,gas,white,11118,mid-size,lien,automatic,None,24000
Ford Model A,1928,None,None,None,None,gas,None,None,None,clean,other,None,5500
Ford Model A,1928,None,None,None,None,gas,None,None,None,clean,other,None,5500
Nissan Altima,2009,None,None,None,None,gas,custom,None,None,clean,automatic,None,4900
toyota camry le,2007,None,excellent,None,None,gas,None,85000,None,clean,automatic,None,6900
mazda miata,1992,None,excellent,4 cylinders,rwd,gas,blue,100000,None,clean,manual,None,5200
GMC,2000,None,good,8 cylinders,fwd,gas,white,159000,None,clean,automatic,None,6500
Toyota Avalon XL,2008,4T1BK36B48U302758,like new,6 cylinders,fwd,gas,custom,48991,mid-size,clean,automatic,sedan,12995
toyota camery le,2004,4T1bf32kx4uo64421,excellent,6 cylinders,fwd,gas,custom,130000,mid-size,clean,automatic,sedan,3900
nissan rogue fwd,2016,None,like new,4 cylinders,fwd,gas,black,27605,None,clean,automatic,SUV,14500
chevrolet camaro,1999,None,None,6 cylinders,rwd,gas,None,None,None,parts only,automatic,coupe,5
nissan altima,2002,None,None,4 cylinders,fwd,gas,silver,10324,sub-compact,clean,automatic,sedan,1
BMW 328D XDRIVE,2014,None,like new,4 cylinders,None,diesel,None,49500,None,lien,automatic,None,20500
Harley Davidson,2005,None,None,None,None,gas,None,20000,None,clean,manual,None,4500
Honda CRV. 5-Speed.,2003,None,None,None,None,gas,None,156353,None,clean,manual,None,4200
mazda protege5,2003,None,good,4 cylinders,fwd,gas,silver,152000,compact,clean,automatic,hatchback,3700
honda accord,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
toyota corolla,2003,None,excellent,4 cylinders,fwd,gas,white,None,compact,clean,automatic,sedan,5500
ford focus SE 4dr Sedan,2014,None,excellent,4 cylinders,fwd,gas,black,29220,compact,clean,automatic,sedan,10900
Buick Century custom,1998,None,excellent,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,sedan,2000
chevrolet camaro,2014,None,like new,6 cylinders,rwd,gas,black,22661,None,clean,automatic,coupe,18900
HYUNDAI SANTA FE LIMITED,2008,5NMSH13E38H165793,excellent,6 cylinders,fwd,gas,blue,107353,mid-size,clean,automatic,SUV,6900
Suzuki,2003,None,excellent,None,None,gas,None,None,None,clean,manual,None,3500
porsche cayenne turbo,2005,None,excellent,8 cylinders,4wd,gas,silver,151000,None,clean,automatic,SUV,10500
dodge challenger,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,30000
jeep wrangler unlimited,2008,None,excellent,None,4wd,gas,green,88080,None,clean,automatic,None,16000
PONTIAC VIBE,2008,5Y2SL65828Z422179,excellent,4 cylinders,fwd,gas,grey,152774,compact,clean,automatic,hatchback,4800
Dodge Dart Turbo,2016,None,excellent,4 cylinders,None,gas,red,21300,None,rebuilt,manual,sedan,7650
ford mustang v6,2006,None,None,6 cylinders,rwd,gas,red,None,None,rebuilt,automatic,coupe,5000
Bonneville Gxp,2005,None,None,8 cylinders,fwd,gas,white,150000,full-size,clean,automatic,sedan,1500
Honda Accord Sport,2013,None,excellent,4 cylinders,fwd,gas,black,54000,full-size,clean,automatic,None,13500
chevrolet tracker,2004,None,excellent,4 cylinders,rwd,gas,silver,164000,None,clean,automatic,SUV,1200
Warren,2005,None,None,None,None,other,None,None,None,clean,other,None,24500
Chevrolet silverado,2009,None,excellent,8 cylinders,rwd,gas,grey,99467,full-size,clean,automatic,truck,14500
Nissan Versa SV,2013,3N1CN7AP5DL881146,like new,4 cylinders,fwd,gas,grey,67869,compact,clean,automatic,sedan,11995
kia forte ex,2014,KNAFX4A86E5082955,like new,4 cylinders,fwd,gas,grey,63573,compact,clean,automatic,sedan,12995
jeep cherokee,1996,None,good,6 cylinders,fwd,gas,green,148000,full-size,clean,automatic,hatchback,550
saturn s-series sc2 3dr coupe,2002,None,None,None,None,gas,None,65000,None,clean,automatic,None,500
Nis,2013,None,excellent,4 cylinders,None,gas,white,None,None,clean,automatic,None,7800
Nissan Versa SL,2012,3N1CN7AP5CL906075,like new,4 cylinders,fwd,gas,brown,71094,compact,clean,automatic,sedan,10795
dodge dakota slt,2005,1d7he48k15s275427,good,None,None,gas,None,115000,None,clean,automatic,None,5990
mazda speed6,2007,None,fair,4 cylinders,None,gas,grey,133000,compact,clean,manual,sedan,1600
Chevrolet,1989,J81RG5178K7542271,good,4 cylinders,fwd,gas,blue,54000,compact,clean,automatic,sedan,2500
nissan altima 2.5 4dr sedan,1999,None,good,4 cylinders,fwd,gas,red,252132,mid-size,clean,automatic,sedan,1050
CHEVY MALIBU LS,2012,1G1ZB5E09CF220819,excellent,4 cylinders,fwd,gas,None,95840,mid-size,clean,automatic,sedan,5950
honda civic lx,2011,None,excellent,None,None,gas,None,154000,None,clean,automatic,None,5100
Ford f-150,1998,None,fair,8 cylinders,None,gas,None,None,None,clean,automatic,pickup,500
ford,1929,None,None,None,None,gas,None,None,None,clean,automatic,None,12500
jeep willys,1952,None,None,None,None,gas,None,None,None,clean,manual,None,10500
Buick Century custom,1998,None,excellent,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,sedan,2000
chevy 3500 express van,2009,None,good,8 cylinders,rwd,gas,white,180000,full-size,clean,automatic,van,8995
scion xb,2006,None,excellent,4 cylinders,fwd,gas,white,113000,compact,clean,other,None,3500
chevrolet cobalt 2LT,2009,1G1AF1F57A7117572,like new,4 cylinders,fwd,gas,silver,46427,compact,clean,automatic,coupe,9595
camry,2009,None,like new,None,None,gas,None,None,None,clean,automatic,None,1502
Chevy equinox,2007,None,excellent,6 cylinders,None,gas,white,186000,None,clean,automatic,None,4500
mercury grand marquis ls,2009,2MEHM75V89X607023,like new,8 cylinders,rwd,gas,custom,44366,full-size,clean,automatic,sedan,11595
audi a4 2.0t,2009,WAUAF48H49K011425,like new,4 cylinders,None,gas,white,57521,compact,clean,automatic,None,14900
ford mustang convertible,2008,1ZVHT84N985145001,like new,6 cylinders,None,gas,white,92233,mid-size,clean,manual,None,6900
bmw,2011,None,good,None,None,gas,None,None,None,clean,automatic,None,150
dodge durango slt,2006,1D8HD48NX6F107661,like new,6 cylinders,rwd,gas,red,117090,full-size,clean,automatic,SUV,11595
gmc yukon,2002,None,good,8 cylinders,rwd,gas,blue,212000,full-size,clean,automatic,SUV,3995
ford mustang convertible,2010,1ZVBP8EN2A5171793,excellent,6 cylinders,None,gas,custom,95057,mid-size,clean,automatic,None,8900
INFINITI M35 SPORT,2007,JNKAY01E57M306250,excellent,6 cylinders,rwd,gas,grey,133000,None,clean,automatic,sedan,6999
infiniti i30 luxury,2000,JNKCA31A6YT209786,excellent,6 cylinders,rwd,gas,silver,183000,None,clean,automatic,sedan,2750
Spatz,1970,None,None,None,None,other,None,None,None,parts only,other,None,1000
chevrolet express 3500,2002,None,None,None,None,gas,None,34000,None,clean,automatic,None,1
Infiniti FX35,2011,None,excellent,6 cylinders,None,gas,purple,89600,None,clean,automatic,SUV,16499
chevy 2500 express van,2005,None,good,None,rwd,gas,white,218000,full-size,clean,automatic,van,4795
honda pilot ex,2006,5FNYF28416B021597,like new,6 cylinders,fwd,gas,silver,127463,mid-size,clean,automatic,SUV,10595
ford f-150,2006,None,excellent,8 cylinders,4wd,gas,red,172000,full-size,clean,automatic,truck,12750
pontiac firebird trans am,1997,None,None,None,4wd,gas,None,65000,None,clean,automatic,None,11600
toyota corolla le,2014,5YFBURHE2EP036769,excellent,4 cylinders,fwd,gas,black,84319,compact,clean,automatic,sedan,12995
chevy cruze lt,2013,1G1PC5SB0D7304811,like new,4 cylinders,fwd,gas,silver,67109,mid-size,clean,automatic,sedan,11995
volvo xc90,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1250
Dodge ram,2004,None,None,None,None,diesel,None,None,None,clean,automatic,None,16000
Outback XT Limited 5spd,2005,None,good,4 cylinders,4wd,gas,grey,173000,None,clean,manual,wagon,4000
Subaru Impreza,2008,None,good,4 cylinders,4wd,gas,grey,None,None,clean,manual,wagon,5000
Saab 92x Aero,2005,None,good,4 cylinders,4wd,gas,blue,108000,None,clean,manual,wagon,6500
Toyota Tundra XSP,2005,5TBET341X5S493412,excellent,8 cylinders,rwd,gas,blue,124518,full-size,clean,automatic,truck,12995
Chrysler 200 LX,2014,1C3CCBAG3EN101429,like new,6 cylinders,fwd,gas,red,27984,mid-size,clean,automatic,sedan,14595
Nissan Altima 2.5s,2014,1N4AL3AP9EN369299,like new,4 cylinders,fwd,gas,white,51293,mid-size,clean,automatic,sedan,14595
olds 88,1996,None,good,6 cylinders,rwd,gas,blue,107000,mid-size,clean,automatic,sedan,1100
HONDA ACCORD EX,2003,1HGCM66533A095726,good,6 cylinders,fwd,gas,None,159453,mid-size,clean,automatic,sedan,4100
Chevrolet Tahoe,1996,None,good,8 cylinders,4wd,gas,red,210000,None,clean,automatic,SUV,3800
toyota camry le,2007,None,excellent,None,None,gas,None,100000,None,clean,automatic,None,5900
Chevy Silverado LT 4x4,2008,None,good,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,truck,15700
Chevy Silverado LT 4x4,2008,None,good,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,truck,15700
honda fit,2012,None,excellent,4 cylinders,fwd,gas,blue,59000,compact,clean,automatic,hatchback,8999
