make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
GL 450,2011,None,None,8 cylinders,4wd,gas,None,104600,None,clean,automatic,None,18375
ford explorer sport trac,2001,None,good,6 cylinders,4wd,gas,red,138000,mid-size,clean,automatic,pickup,3500
ford f-150 xlt,2003,None,good,8 cylinders,4wd,gas,silver,223000,full-size,clean,automatic,truck,2499
mini cooper,2006,None,good,4 cylinders,fwd,gas,blue,101000,mid-size,clean,manual,hatchback,4000
chevrolet trailblazer,2004,None,good,6 cylinders,4wd,gas,blue,220000,mid-size,clean,automatic,SUV,1900
toyota prius hybrid,2008,None,good,4 cylinders,fwd,hybrid,black,108000,mid-size,clean,automatic,sedan,4200
mazda mazdaspeed 3,2008,None,excellent,4 cylinders,fwd,gas,grey,117000,None,clean,manual,None,5500
subaru forester,2003,None,good,4 cylinders,4wd,gas,silver,170,full-size,clean,automatic,wagon,1800
toyota camry,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
w1,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,13800
ford shelby gt500 mustang,1967,None,None,None,None,gas,None,None,None,clean,manual,None,115000
jeep cherokee,1999,None,good,4 cylinders,4wd,gas,black,187000,None,clean,manual,None,3500
Hyundai Santa Fe,2007,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,3800
toyota camry le,2002,None,good,4 cylinders,fwd,gas,silver,216186,None,clean,automatic,None,2200
Nissan Pathfinder 4WD,2004,JN8DR09Y84W913354,excellent,6 cylinders,4wd,gas,white,112200,full-size,clean,automatic,SUV,4999
honda element,2003,None,good,4 cylinders,4wd,gas,black,186,full-size,clean,automatic,SUV,1900
3,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,4700
ford expedition,2003,In pic,excellent,8 cylinders,4wd,gas,black,247111,full-size,clean,automatic,SUV,2400
2008 VOLKSWAGEN TOUAREG 2,2008,WVGBE77L48D018780,like new,6 cylinders,4wd,gas,green,101220,mid-size,clean,automatic,SUV,8900
toyota yaris,2008,xxxxxxxxxxxxxxxxx,excellent,4 cylinders,fwd,gas,blue,171000,compact,clean,automatic,sedan,3200
subaru outback,2005,None,None,None,None,gas,None,136000,None,clean,manual,None,5500
suzuki grand vitara,2000,None,None,6 cylinders,4wd,gas,green,200,None,clean,automatic,SUV,1495
Merecedes e320,2005,Bfk,good,6 cylinders,rwd,gas,None,161000,None,clean,automatic,None,3500
Subaru Outback Sadan,2002,None,None,None,None,gas,None,None,None,clean,other,None,975
honda civic lx,2003,None,excellent,4 cylinders,fwd,gas,silver,180000,compact,clean,automatic,sedan,2000
jaguar x-type,2004,None,fair,6 cylinders,4wd,gas,red,193596,mid-size,clean,automatic,sedan,1600
