make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford 150 king ranch,2002,None,good,None,rwd,gas,None,225000,None,clean,automatic,pickup,4800
Chevy Cavalier,2003,None,good,None,None,gas,None,75000,None,clean,automatic,None,2800
Chevy Malibu,2006,None,excellent,None,None,gas,None,58000,None,clean,automatic,None,4800
Cadillac Escalade ext,2002,None,excellent,8 cylinders,4wd,gas,white,86800,full-size,clean,automatic,pickup,11500
Chevrolet   K-5 Blazer,1979,11111,good,8 cylinders,4wd,gas,black,93500,full-size,clean,automatic,SUV,4500
ford explorer,2003,1FMZU73K33UB92069,excellent,6 cylinders,4wd,gas,white,170272,mid-size,clean,automatic,SUV,3500
Cadillac Escalade,2011,None,excellent,None,None,gas,None,None,None,clean,automatic,SUV,7000
Mercury Capri,1991,None,fair,4 cylinders,None,gas,silver,64630,compact,clean,manual,None,3200
BMW 550i,2009,WBANW53589CT55774,excellent,8 cylinders,rwd,gas,white,103000,mid-size,clean,automatic,sedan,13900
Ford fusion,2012,None,good,4 cylinders,fwd,gas,black,207800,mid-size,clean,automatic,None,3900
Toyota Prius,2005,None,good,4 cylinders,fwd,gas,grey,205641,mid-size,clean,automatic,hatchback,3500
ford mustang,2006,None,None,None,None,gas,None,None,None,clean,manual,None,6200
Ford Explorer,2003,None,excellent,8 cylinders,None,gas,white,150000,None,clean,automatic,SUV,4700
Honda Civic EX,2006,None,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1500
NISSAN ALTIMA,2006,1N4AL11DX6C100932,good,4 cylinders,None,gas,None,None,None,clean,automatic,None,750
Jeep Wrangler,1988,None,excellent,6 cylinders,4wd,gas,custom,51000,full-size,clean,manual,None,5500
Dodge Ram,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,16800
gmc 1500 sierra,2011,3GTP2VE38BG189813,excellent,8 cylinders,4wd,gas,black,129175,full-size,clean,automatic,truck,21500
hyundai tiburon,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
chevy silverado 2500hd,2011,None,excellent,8 cylinders,4wd,diesel,red,118000,full-size,clean,automatic,pickup,30000
Chevy Corvette,2005,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,13900
chevy malibu,1981,1AT27K6BD489412,excellent,8 cylinders,rwd,gas,blue,None,mid-size,clean,automatic,None,10000
acadia gmc,2008,None,good,None,4wd,gas,silver,None,None,clean,automatic,None,250
toyota tundra,2007,None,excellent,8 cylinders,4wd,gas,black,133000,full-size,lien,automatic,truck,16500
Ford Tarus,2001,None,good,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,600
chrysler town & country,2010,None,good,6 cylinders,fwd,gas,white,118000,full-size,clean,automatic,mini-van,8000
Dodge Challenger,1972,None,None,None,None,gas,None,None,None,missing,automatic,None,1
dodge sport Dart,1973,None,good,8 cylinders,rwd,gas,red,None,None,clean,automatic,hatchback,3000
Chevrolet Bel-Air,1954,None,None,None,None,gas,None,None,None,missing,manual,None,325
Chevrolet Bel-Air,1954,None,None,None,None,gas,None,None,None,missing,manual,None,325
dodge sport Dart,1973,None,good,8 cylinders,rwd,gas,red,None,None,clean,automatic,hatchback,3000
Dodge Challenger,1972,None,None,None,None,gas,None,None,None,missing,automatic,None,1
ford f-150,1999,None,excellent,8 cylinders,4wd,gas,grey,68492,full-size,clean,automatic,truck,10500
Toyota 4-runner,2001,None,good,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,3500
honda accord 2-door coupe,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2950
Toyota MR-2,2000,None,None,4 cylinders,None,gas,None,None,None,clean,manual,None,3550
Toyota 4-Runner 4X4,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,3600
Dodge Gran Caravan,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2250
nissan altima v6 3.5l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1049
nissan altima v6 3.5l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1022
Chevrolet,1984,None,None,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,1500
Dodge crew cab 4 door,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1699
dodge ramcharger,1989,None,fair,8 cylinders,4wd,gas,black,132000,full-size,clean,automatic,SUV,2200
ford f250 super duty,2000,None,excellent,8 cylinders,4wd,gas,red,223000,full-size,clean,automatic,truck,5500
acura 2002 tl,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,500
nissan sentra 2.0 sr,2012,None,excellent,4 cylinders,fwd,gas,black,66000,compact,clean,automatic,sedan,7100
ford f-250,2008,None,None,None,None,diesel,None,None,None,lien,automatic,None,24000
chevrolet 1500 silverado,1992,None,excellent,8 cylinders,rwd,gas,custom,None,None,clean,automatic,None,12500
Mitsubishi Endeavor,2006,None,None,None,None,gas,None,136000,None,clean,automatic,None,3200
tool box,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,60
CHEVY 3100,1956,None,None,None,None,gas,None,None,None,clean,automatic,None,27000
Dodge Challenger,2014,None,None,6 cylinders,rwd,gas,white,75440,None,lien,automatic,None,14500
chevy malibu,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
ford expedition xlt,2003,1FMRU15W83LA02513,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,SUV,3900
CHEVY IMPAIA,1960,None,None,None,None,gas,None,None,None,clean,automatic,None,31500
bmw 328i,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,17500
Chevy z71,1997,Ooooooooooo,None,None,None,gas,None,None,None,clean,automatic,None,4000
CHEVY,1954,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
dodge ram 2500,2008,None,None,None,4wd,diesel,None,205000,None,clean,automatic,None,9000
ford e350 van,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,6800
toyota tacoma sr5,2002,None,good,4 cylinders,4wd,gas,brown,515000,mid-size,clean,automatic,offroad,4200
ford f-250,1999,None,excellent,8 cylinders,rwd,diesel,white,95300,full-size,lien,automatic,pickup,15500
nissan quest,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,900
pontiac grand am,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
Ford Escape,2014,None,None,4 cylinders,fwd,gas,None,39000,None,clean,automatic,None,14000
bmw 328i,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5995
nissan sentra,2014,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,8995
chevy impala,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5495
Mercury Marquee,1991,None,None,None,None,gas,None,None,None,clean,automatic,None,3200
ford f-150,2010,None,excellent,8 cylinders,4wd,gas,blue,128500,full-size,clean,automatic,pickup,14250
Ford,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Cadillac,2013,None,None,None,None,gas,None,24000,None,clean,automatic,None,47500
Ford 150 Lariat XLT,1986,None,None,None,rwd,gas,black,98219,full-size,clean,automatic,truck,600
Chevy Rat Rod Truck,1941,Xxxxxxxxxx,new,8 cylinders,rwd,gas,orange,300,full-size,clean,automatic,pickup,1
lexus ls 430,2002,None,excellent,8 cylinders,rwd,gas,None,187000,full-size,clean,automatic,other,5000
ford f-150,1977,F15BL063511,good,8 cylinders,rwd,gas,white,400000,full-size,clean,automatic,pickup,1500
Int. dt-466E,1989,None,good,6 cylinders,rwd,diesel,white,404,full-size,clean,manual,other,1498
Dodge,1999,None,excellent,6 cylinders,rwd,gas,red,163,mid-size,clean,automatic,pickup,949
dodge ram 1500 4x4,2004,None,good,8 cylinders,4wd,gas,white,155866,None,clean,automatic,truck,9000
dodge ram 1500 4x4,2003,None,excellent,8 cylinders,4wd,gas,silver,182000,full-size,clean,automatic,truck,10000
chevrolet 1500 silverado,2007,None,excellent,8 cylinders,4wd,gas,grey,199000,full-size,lien,automatic,pickup,14000
austin bantam,1939,None,None,None,None,gas,None,None,None,clean,manual,None,123456
Gmc 3500 hd,1996,None,good,8 cylinders,rwd,diesel,red,208000,full-size,clean,automatic,None,2500
Dodge D600,1975,None,good,6 cylinders,rwd,diesel,white,None,full-size,clean,manual,truck,9800
jeep cherokee,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
chevrolet,1971,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,18500
chevrolet 1500 silverado,2010,None,None,3 cylinders,None,gas,None,68300,None,clean,automatic,None,22000
lexus ls 400,1995,None,None,8 cylinders,rwd,gas,black,237000,None,clean,automatic,sedan,2500
chevrolet silverado 2500hd 4x4,2008,None,good,8 cylinders,4wd,diesel,white,235000,full-size,clean,automatic,pickup,13800
hyundai elantra,2002,None,fair,4 cylinders,rwd,gas,white,None,None,clean,automatic,None,400
Dodge Durango R/T 4x4,2001,None,excellent,8 cylinders,4wd,gas,red,104000,None,clean,automatic,None,5000
Chevy 1500,1997,None,good,8 cylinders,fwd,gas,white,144000,full-size,clean,automatic,truck,2750
crysler pt cruiser,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Jeep CJ,1948,None,None,None,None,gas,None,None,None,clean,manual,None,8500
nissan sentra,2009,None,None,None,None,gas,None,117000,None,rebuilt,automatic,None,4000
ford mustang,1985,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,1800
chrysler 300,1966,CM27G63178848,fair,8 cylinders,rwd,gas,blue,98000,full-size,clean,automatic,convertible,8500
F-350,1989,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,None,2700
ford f350,2001,None,good,8 cylinders,None,diesel,None,212000,None,clean,automatic,None,6300
dodge ram 1500,1996,None,None,None,None,gas,None,None,None,parts only,automatic,None,800
Chevy Camaro SS,1999,None,excellent,8 cylinders,rwd,gas,red,141200,mid-size,clean,manual,coupe,8500
Ford coupe,1946,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
dodge caravan,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,28000
Lexus is350,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,27
Cheverolet Corvette,1993,None,None,None,None,gas,None,None,None,clean,automatic,None,7500
Chevrolet 4X4,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,3200
Corvette,1995,None,None,None,None,gas,None,67000,None,clean,manual,None,10500
mitsubishi eclipse,1998,None,good,4 cylinders,fwd,gas,white,165000,compact,clean,automatic,coupe,1500
2008 GMC Yukon 4X4,2008,None,excellent,8 cylinders,4wd,gas,red,165000,full-size,rebuilt,automatic,SUV,11599
cushman,1992,None,None,None,None,gas,None,None,None,clean,manual,None,3250
ford model A town sedan,1931,None,good,4 cylinders,rwd,gas,black,None,full-size,clean,manual,sedan,6500
kia sportage,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,123456
Nissan,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
Pontiac Firebird Formula 400,1975,2U8755N561615,fair,8 cylinders,rwd,gas,red,39490,mid-size,clean,automatic,sedan,2300
Ford,1956,None,fair,None,None,gas,None,None,None,missing,other,None,850
dodge ram 1500,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
T Bucket,1931,4507290,excellent,8 cylinders,rwd,gas,black,None,None,clean,automatic,None,12500
Dodge Challenger,1972,None,None,None,None,gas,None,None,None,missing,automatic,None,1
nissan sentra 2.0 sr,2012,None,excellent,4 cylinders,fwd,gas,black,66000,compact,clean,automatic,sedan,7100
jeep lifted wrangler unlimited,2017,1C4BJWDG6HL509956,like new,6 cylinders,4wd,gas,green,9700,None,lien,automatic,None,36500
honda civic ex 4dr sedan,2007,None,excellent,4 cylinders,None,gas,grey,85000,None,clean,automatic,sedan,4800
Chevrolet Colorado,2009,None,None,5 cylinders,rwd,gas,None,191000,None,clean,automatic,None,8500
isuzu,1996,None,good,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,1800
Chevy uplander,2007,None,excellent,6 cylinders,fwd,gas,white,147000,None,clean,automatic,van,3600
chevy monte carlo,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,500
ford taurus,2006,None,None,6 cylinders,None,gas,None,99000,None,clean,automatic,None,3000
chevy impala,2006,None,None,6 cylinders,None,gas,None,160000,None,clean,automatic,None,3000
ford expedition,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2600
grand marquis ls,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
Buick Park Avenue,1998,None,fair,6 cylinders,fwd,gas,brown,240000,full-size,clean,automatic,sedan,900
ford f250,1996,None,None,None,None,diesel,None,None,None,clean,manual,None,1500
Saturn Aura XE,2007,None,good,6 cylinders,fwd,gas,brown,120000,mid-size,clean,automatic,None,3950
"Ford F-150 Ext., Cab",1997,None,good,6 cylinders,rwd,gas,brown,None,full-size,clean,manual,truck,2450
Chevrolet Silverado LT,2011,None,good,8 cylinders,rwd,gas,white,100500,full-size,clean,automatic,pickup,13500
Chrysler Pacifica,2007,None,good,None,None,gas,white,127,full-size,rebuilt,automatic,hatchback,2000
nissan pathfinder le 4wd,2001,None,excellent,6 cylinders,4wd,gas,silver,128000,None,clean,automatic,None,5500
ford f350 super duty,2015,None,excellent,None,4wd,diesel,grey,176000,full-size,clean,automatic,truck,35000
Buick lesabre,2005,None,None,6 cylinders,fwd,gas,custom,None,full-size,clean,automatic,sedan,5995
ford f350 super duty,2015,None,excellent,None,4wd,diesel,grey,176000,full-size,clean,automatic,truck,39500
buick lacrosse cxl 4dr sedan,2008,None,excellent,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,sedan,6500
ford f350 super duty,2015,None,excellent,None,4wd,diesel,grey,176000,full-size,clean,automatic,truck,35000
ford f350 super duty,2015,None,excellent,None,4wd,diesel,grey,176000,full-size,clean,automatic,truck,39500
pontiac grand prix,2003,None,excellent,6 cylinders,fwd,gas,brown,106000,mid-size,clean,automatic,sedan,3995
honda cr-v,2007,None,good,4 cylinders,fwd,gas,black,130,None,clean,automatic,SUV,6500
chevrolet silverado 2500hd 4x4,2013,None,like new,None,4wd,gas,grey,80000,full-size,salvage,automatic,pickup,26500
Chevrolet Silverado,2006,None,good,8 cylinders,rwd,gas,blue,190000,full-size,clean,automatic,pickup,9000
nissan altima,2013,None,good,4 cylinders,fwd,gas,red,78000,mid-size,rebuilt,automatic,sedan,7500
Nissan Rogue SV,2017,None,like new,4 cylinders,fwd,gas,white,17079,None,clean,automatic,SUV,18800
Nissan Rogue SV,2017,None,like new,4 cylinders,fwd,gas,silver,26681,None,clean,automatic,SUV,17800
Cadillac Seville SLS,1992,None,excellent,8 cylinders,fwd,gas,white,51000,full-size,clean,automatic,sedan,1800
dodge dakota sport,1997,None,good,None,None,gas,None,200000,None,clean,automatic,None,2500
kia sephia,2001,None,None,None,fwd,gas,grey,158448,None,rebuilt,automatic,None,1500
Volkswagen Beetle,2005,None,excellent,4 cylinders,fwd,gas,grey,118000,compact,rebuilt,automatic,convertible,4500
Chrysler 300,2014,2C3CCAAG7EH104711,excellent,6 cylinders,rwd,gas,white,30142,None,clean,automatic,sedan,17500
bmw 335i,2007,None,good,None,None,gas,None,145000,None,clean,automatic,None,5900
Tundra,2005,None,excellent,8 cylinders,fwd,gas,black,116000,full-size,clean,automatic,pickup,13800
Chevy Silverado,2007,None,None,None,None,gas,None,230000,None,clean,automatic,None,9600
cadillac deville Limo,1990,None,like new,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,sedan,3500
jeep wrangler unlimited,2011,None,None,None,None,gas,None,112000,None,clean,automatic,None,21500
dodge durango,2011,None,None,6 cylinders,4wd,gas,None,129000,None,clean,automatic,None,15000
Escalade 6.2L,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,24800
chevrolet 1500 silverado,2013,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,17000
nissan frontier xe,2001,None,good,None,None,gas,None,193000,None,clean,manual,None,2350
Eclipse,2002,None,good,4 cylinders,fwd,gas,red,253000,compact,clean,automatic,hatchback,800
jeep grand cherokee,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2600
chevrolet trailblazer,2003,1GNET16SX36101423,fair,6 cylinders,4wd,gas,red,None,mid-size,clean,automatic,SUV,700
Ford customline,1954,None,good,8 cylinders,rwd,gas,red,49000,full-size,clean,manual,coupe,10000
Ford customline,1954,None,excellent,8 cylinders,rwd,gas,red,49000,full-size,clean,manual,coupe,10000
ford f-250,1999,None,good,None,None,diesel,red,218982,mid-size,rebuilt,automatic,pickup,8000
Ford Mustang,2008,None,good,6 cylinders,rwd,gas,white,124,None,clean,automatic,coupe,6500
toyota tacoma 4x4 DOUBLE CAB,2011,None,None,None,None,gas,None,103000,None,clean,automatic,None,19900
Chevy C10,1970,None,None,6 cylinders,rwd,gas,None,None,None,clean,manual,None,3000
Chevy,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
chevy s10 pickup,1994,None,None,None,None,gas,None,None,None,clean,manual,None,3500
ford f-250,2002,None,excellent,8 cylinders,4wd,diesel,grey,91000,full-size,clean,automatic,pickup,26900
jeep grand cherokee laredo 4x4,2006,None,good,6 cylinders,4wd,gas,blue,128431,None,lien,automatic,SUV,6100
chevy belair,1955,None,None,None,None,gas,None,None,None,clean,automatic,None,28000
chevrolet tahoe,2006,None,None,None,None,gas,None,163000,None,rebuilt,automatic,None,8000
Peterbilt 379,2005,None,None,None,None,diesel,None,None,None,clean,automatic,None,14021
chevy c 10,1965,None,None,None,None,gas,None,None,None,clean,other,None,10000
chevy,1985,None,None,None,None,gas,None,None,None,clean,manual,None,65000
Ford touring,1936,None,good,None,None,gas,None,23,None,clean,manual,None,30000
ford f-150,2008,None,good,8 cylinders,4wd,gas,white,149406,full-size,clean,automatic,pickup,14000
IS250 Lexus,2007,None,None,None,None,gas,None,113000,None,clean,automatic,None,8500
ford f350,2008,None,good,8 cylinders,4wd,diesel,white,149527,full-size,clean,manual,pickup,17995
toyota tacoma,1998,None,None,4 cylinders,4wd,gas,green,215000,None,clean,manual,truck,3300
dodge ram 1500,2008,None,good,8 cylinders,rwd,gas,silver,125000,full-size,clean,automatic,truck,9995
CHEVY BELAIR,1955,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,sedan,23000
Pontiac Grandville,1973,None,excellent,8 cylinders,rwd,gas,green,None,None,clean,automatic,None,9500
chevrolet malibu,1979,None,None,8 cylinders,None,gas,None,73000,None,clean,automatic,None,10900
gmc sierra 1500 crew cab,2014,None,excellent,8 cylinders,4wd,gas,custom,36333,full-size,clean,automatic,truck,41500
mazda 3,2012,None,like new,4 cylinders,fwd,gas,grey,38200,None,lien,manual,None,11900
ford mustang gt,2015,None,good,8 cylinders,rwd,gas,silver,14026,None,rebuilt,manual,None,22500
chevrolet 1500 silverado,1993,None,fair,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,1800
Dodge,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,15000
Ford F250,1988,None,None,8 cylinders,4wd,gas,custom,None,full-size,missing,automatic,offroad,1500
JAGUAR XF,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,15632
Dodge Dart,1965,None,good,6 cylinders,None,gas,blue,83000,compact,clean,manual,None,3800
mazda 3 mazdaspeed 3,2010,None,good,4 cylinders,fwd,gas,silver,124500,compact,clean,manual,hatchback,10000
Nissan Xterra,2001,None,good,6 cylinders,4wd,gas,green,260000,None,clean,automatic,None,4000
chevy silverado 1500,2010,None,None,None,None,gas,None,103000,None,clean,automatic,None,17500
chrysler town & country,2004,None,good,6 cylinders,None,gas,grey,1800000,full-size,clean,automatic,van,1500
pontiac torrent awd,2006,None,good,None,None,gas,red,174000,None,clean,automatic,None,4500
ford f-150,1998,None,fair,6 cylinders,rwd,gas,white,270000,None,clean,automatic,None,1700
Lexus GS 300,2002,None,None,None,None,gas,black,178000,full-size,clean,automatic,None,4500
toyota avalon,1997,None,fair,4 cylinders,fwd,gas,black,252000,None,clean,automatic,coupe,650
ford f-250,2011,1FT7W2BT5BEB52474,excellent,None,None,diesel,white,79422,None,clean,automatic,None,35450
mercedes benz e350,2008,None,excellent,None,None,gas,black,137933,None,clean,automatic,None,10895
Ford f-250,1999,None,good,8 cylinders,4wd,diesel,red,218982,mid-size,rebuilt,automatic,pickup,10000
gmc 1500 sierra,1986,None,good,8 cylinders,rwd,gas,blue,150000,full-size,clean,automatic,pickup,4000
chevrolet impala,2009,None,good,6 cylinders,fwd,gas,black,176807,mid-size,clean,automatic,sedan,3000
chevrolet silverado,2008,None,good,6 cylinders,rwd,gas,None,224000,None,clean,automatic,None,5400
f150,2007,None,good,6 cylinders,rwd,gas,None,None,None,clean,automatic,None,7950
jeep wrangler unlimited rubicon,2013,None,excellent,6 cylinders,4wd,gas,orange,50000,full-size,rebuilt,manual,None,21500
nissan pathfinder,2006,None,excellent,6 cylinders,4wd,gas,blue,145123,mid-size,clean,automatic,SUV,5800
chevy trailblazer,2004,None,good,6 cylinders,4wd,gas,white,156456,mid-size,clean,automatic,SUV,3800
FORD F250 super duty,2004,None,good,8 cylinders,4wd,diesel,blue,203016,full-size,clean,automatic,pickup,9500
kia soul + automatic,2015,None,good,4 cylinders,fwd,gas,grey,34800,compact,clean,automatic,SUV,11900
ford f-150,1998,None,fair,6 cylinders,rwd,gas,white,270000,None,clean,automatic,None,1700
dodge durango,2005,None,good,8 cylinders,4wd,gas,white,181207,full-size,clean,automatic,SUV,6995
ford f-150,1985,None,fair,8 cylinders,4wd,gas,brown,110000,full-size,clean,automatic,truck,1500
pontiac grand prix,2006,None,good,6 cylinders,fwd,gas,white,173887,mid-size,clean,automatic,sedan,3495
Ford Focus,2007,None,good,4 cylinders,fwd,gas,blue,158000,None,clean,automatic,hatchback,2000
Ford Torino,1970,None,excellent,8 cylinders,rwd,gas,custom,125000,full-size,clean,automatic,sedan,15000
ford ranger,1994,None,good,6 cylinders,None,gas,black,163420,None,clean,automatic,None,2200
ford ranger,1993,None,good,4 cylinders,rwd,gas,purple,154359,mid-size,clean,manual,pickup,3495
ford escape,2006,None,good,6 cylinders,4wd,gas,white,139062,mid-size,clean,automatic,SUV,5495
Chevrolet Equinox LTZ,2011,None,excellent,4 cylinders,fwd,gas,brown,121000,mid-size,clean,automatic,SUV,10500
ford ranger,2003,None,good,6 cylinders,4wd,gas,white,230770,mid-size,clean,automatic,pickup,6995
Chevrolet Silverado 2500HD,2007,None,None,None,4wd,diesel,black,229000,None,clean,automatic,None,16500
ford edge limited,2008,None,good,6 cylinders,4wd,gas,white,120641,mid-size,clean,automatic,SUV,8995
chevrolet equinox,2010,None,good,4 cylinders,fwd,gas,black,124617,mid-size,clean,automatic,SUV,7995
chrysler town & country,2008,None,good,6 cylinders,fwd,gas,white,144230,full-size,clean,automatic,van,6995
mitsubishi eclipse gt,2000,None,good,6 cylinders,fwd,diesel,blue,132206,full-size,clean,automatic,coupe,3995
Chevrolet 2500 HD,2005,None,None,None,None,gas,None,160000,None,clean,automatic,None,16500
mini cooper s,2007,None,excellent,None,None,gas,None,132000,None,clean,manual,None,7500
buick rendezvous,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
chevy cavalier,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
hyundai elantra,2010,None,excellent,4 cylinders,fwd,gas,black,75000,full-size,rebuilt,automatic,sedan,3795
