make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet impala,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1650
kia spectra,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1650
Any make or model,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,650
honda accord,1993,None,good,4 cylinders,None,gas,black,None,None,clean,automatic,sedan,1600
Ford Taurus,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
Dodge Journey,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
Cayenne,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,16521
Cayenne,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,16577
ford focus,2003,None,good,4 cylinders,fwd,gas,None,200225,None,clean,automatic,sedan,1100
ford f-250,2003,None,fair,8 cylinders,4wd,diesel,silver,370700,full-size,clean,automatic,pickup,4000
Town & Country,2005,None,excellent,6 cylinders,fwd,gas,grey,173000,full-size,clean,automatic,None,2300
Mazda 626,1998,None,excellent,4 cylinders,fwd,gas,red,183000,full-size,clean,manual,None,1800
Cadillac cts,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,16000
saturn ion,2007,None,excellent,4 cylinders,fwd,gas,None,127000,compact,clean,automatic,None,3000
chevy silverado 1500,1998,None,good,8 cylinders,4wd,gas,None,225000,None,clean,automatic,None,1700
G6 gt coupe,2007,None,good,6 cylinders,fwd,gas,blue,105,mid-size,clean,automatic,coupe,3375
ford f-350sd,2004,None,good,6 cylinders,4wd,diesel,white,280000,None,clean,automatic,truck,11250
GMC ENVOY EXT,2004,1GKET12S446162187,good,8 cylinders,4wd,gas,green,190601,full-size,clean,automatic,SUV,4000
DODGE STRATUS,2001,1B3J46X51N600596,good,4 cylinders,fwd,gas,silver,120468,full-size,clean,automatic,sedan,2500
chevrolet cruze LS,2012,None,like new,4 cylinders,fwd,gas,black,45200,mid-size,rebuilt,automatic,sedan,7950
chevy malibu,2003,None,fair,None,None,gas,custom,None,None,clean,automatic,sedan,1400
Triumph tr7 spider,1980,None,excellent,8 cylinders,rwd,gas,black,None,compact,clean,automatic,convertible,2300
Buick lacrosse,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
chevrolet cruze ls auto,2012,None,like new,4 cylinders,fwd,gas,black,45258,mid-size,rebuilt,automatic,sedan,7950
Dodge Ram Van,2001,None,good,None,None,gas,white,100000,full-size,clean,automatic,van,2000
ford f-250 super duty,2008,None,fair,8 cylinders,4wd,gas,black,190000,None,clean,automatic,None,4500
chrysler sebring,2001,None,fair,6 cylinders,None,gas,blue,158000,mid-size,clean,automatic,coupe,800
Chevrolet Suburban,2000,None,None,None,None,gas,black,None,None,clean,automatic,SUV,3500
Chevy Cruze,2011,None,None,None,None,gas,None,None,None,clean,manual,None,7500
Acura TL,2004,None,excellent,None,None,gas,None,None,full-size,clean,automatic,None,1000
nissan d21,1992,None,good,4 cylinders,rwd,gas,blue,None,None,clean,manual,pickup,2000
lexus es 330,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,5900
ford ranger xlt,2004,None,excellent,6 cylinders,4wd,gas,red,149000,None,clean,automatic,pickup,7000
chevrolet silverado 2500 hd,2002,None,fair,8 cylinders,rwd,gas,silver,214000,full-size,clean,automatic,pickup,3000
saab 93 turbo,2002,None,good,4 cylinders,fwd,gas,black,122000,full-size,clean,automatic,hatchback,1000
acura mdx,2007,None,good,6 cylinders,4wd,gas,black,115000,None,clean,automatic,SUV,7300
Volkswagen Jetta GLi,2006,None,like new,4 cylinders,None,gas,blue,130000,None,clean,automatic,sedan,6600
dodge ram 2500,2003,None,excellent,8 cylinders,4wd,gas,blue,138000,None,clean,automatic,pickup,6200
Ford f150,2005,None,good,8 cylinders,4wd,gas,white,62322,full-size,clean,automatic,pickup,3000
cadillac deville,2003,None,None,None,None,gas,None,101940,None,clean,automatic,None,775
ford ranger xlt,1999,None,good,6 cylinders,4wd,gas,green,158,compact,clean,automatic,pickup,1600
Chevy K1500 Silverado,1999,None,good,8 cylinders,4wd,gas,None,186000,None,clean,automatic,None,2500
Chevrolet Malibu,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1400
saturn ion,2003,None,good,4 cylinders,fwd,gas,black,None,compact,clean,manual,coupe,1350
bmw 6 series,1986,None,good,6 cylinders,rwd,gas,red,194000,mid-size,clean,manual,coupe,8900
ford focus se 4dr sedan,2013,1FADP3K23DL376439,excellent,4 cylinders,fwd,gas,black,100455,compact,clean,automatic,sedan,5975
ford taurus,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
HONDA ACCORD,2002,1HGCG325X2A035923,excellent,4 cylinders,fwd,gas,blue,161754,sub-compact,clean,automatic,hatchback,3500
DODGE GRANDCARAVAN,2006,2D4GP44LX6R838429,good,6 cylinders,fwd,gas,blue,165080,mid-size,clean,automatic,mini-van,3500
ford f-250,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,9500
2007 Honda Odyssey EXL,2008,5FNRL38658B065688,good,6 cylinders,fwd,gas,silver,114450,full-size,clean,automatic,mini-van,6975
ford f-250,2001,None,good,8 cylinders,None,gas,white,168500,None,clean,automatic,pickup,5500
chevrolet malibu,1998,None,good,6 cylinders,fwd,gas,None,150000,mid-size,clean,automatic,sedan,1200
ford e-350,2001,None,good,8 cylinders,rwd,gas,white,211000,full-size,clean,automatic,van,2200
chevy cobalt,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
Chevy,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,4200
chevrolet tahoe lt 4wd,2003,None,good,8 cylinders,4wd,gas,blue,None,None,clean,automatic,None,900
buick rendevous,2003,None,good,4 cylinders,fwd,gas,silver,None,None,clean,automatic,None,1600
Nissan,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1604
ford e350,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,7900
Jeep,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
toyota 4runner,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
chevrolet 2500 silverado,1991,None,None,None,4wd,gas,None,156550,None,clean,automatic,None,1800
chevy nova,1970,None,fair,8 cylinders,rwd,gas,blue,50000,compact,clean,automatic,coupe,8000
amc amx,1968,None,None,None,None,gas,None,None,None,clean,automatic,None,14000
Plymouth Belvedere,1964,None,good,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,1200
Dodge Ram 1500,2007,None,good,8 cylinders,4wd,gas,red,154000,full-size,clean,automatic,pickup,8000
Chrysler Cirrus,1995,None,fair,6 cylinders,fwd,gas,brown,175798,None,clean,automatic,None,450
Volkswagen Jetta TDI,2015,None,like new,4 cylinders,fwd,diesel,None,42000,None,clean,automatic,sedan,15195
Kia Optima LX,2014,None,like new,4 cylinders,fwd,gas,None,79000,None,clean,automatic,sedan,10695
Ford Ranger XLT,1999,None,good,6 cylinders,4wd,gas,green,152292,mid-size,clean,automatic,truck,3499
FORD F-250,2003,None,excellent,8 cylinders,4wd,diesel,None,149000,None,clean,automatic,None,15500
HYUNDAY,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,10995
Lincoln MKX,2010,None,None,None,None,gas,None,None,None,lien,automatic,None,10995
ram ram pickup 1500,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,23995
acura mdx,2004,None,good,6 cylinders,4wd,gas,white,224000,full-size,clean,automatic,None,2350
toyota camry solara convertible,2002,None,good,None,None,gas,None,103245,None,clean,automatic,None,4500
chevy s-10 blazer,2000,None,good,None,4wd,gas,white,175000,None,clean,automatic,SUV,1900
oldsmobile delta 88,1979,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
chevrolet express 3500,2001,None,excellent,None,None,gas,None,None,None,clean,automatic,None,4100
dodge ram 2500,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,3995
ford mustang gt convertible,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
nissan maxima,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
saab 9-5 wagon,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
hyundai sonata limited 4dr sedan,2003,None,good,6 cylinders,fwd,gas,silver,154000,None,clean,automatic,None,3100
mercury grand marquis,1998,None,None,8 cylinders,rwd,gas,blue,130000,None,clean,automatic,sedan,1495
acura mdx,2004,None,None,None,4wd,gas,None,196835,None,clean,automatic,None,2300
toyota camry,1997,None,None,None,fwd,gas,None,165000,None,clean,automatic,None,1400
chevrolet corvette c6 3lt,2005,None,None,8 cylinders,None,gas,black,None,None,clean,manual,None,14999
dodge caliber,2008,None,None,4 cylinders,fwd,gas,black,62515,None,clean,manual,hatchback,6995
ford escape,2003,None,good,4 cylinders,fwd,gas,black,121000,None,clean,manual,None,1995
Buick Centurion,1971,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
mercedes-benz cclass,2007,None,like new,6 cylinders,4wd,gas,silver,92000,None,clean,automatic,sedan,6995
chevy malibu,2010,None,excellent,4 cylinders,fwd,gas,black,179000,None,clean,automatic,sedan,3995
toyota tacoma,1996,None,excellent,4 cylinders,rwd,gas,None,142000,None,clean,automatic,pickup,3495
audi a4,2003,None,None,None,None,gas,None,136000,None,clean,automatic,None,2900
pontiac sunbird convertible,1983,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
chrysler town and country,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2295
dodge caravan,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1995
Dodge Sprinter,2005,None,good,5 cylinders,rwd,diesel,black,144000,full-size,clean,manual,van,8500
pontiac firebird,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,3400
Jeep Wrangler 4X4,1994,None,fair,4 cylinders,4wd,gas,white,119000,None,clean,automatic,convertible,2000
Jeep cherokee,1997,None,None,None,None,gas,None,222000,None,clean,manual,None,1500
toyota corolla,2000,None,None,None,None,gas,None,None,None,clean,manual,None,2100
saturn vue,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
Kia Sorento LX Sport Utility 4WD,2017,None,like new,4 cylinders,4wd,gas,red,14000,None,clean,automatic,SUV,20900
Toyota Rav4,2009,None,excellent,4 cylinders,4wd,gas,grey,112000,mid-size,clean,automatic,SUV,11900
honda odyssey,2005,None,None,None,None,gas,None,110000,None,clean,automatic,None,5200
lincoln towncar limousine,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
honda civic ex,2006,None,good,4 cylinders,fwd,gas,grey,108000,None,clean,automatic,None,4900
hyundai santa fe,2011,None,excellent,6 cylinders,fwd,gas,red,60000,None,clean,automatic,SUV,9000
ford explorer,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1295
chevrolet suburban,2011,None,good,8 cylinders,4wd,gas,silver,169000,full-size,clean,automatic,SUV,10500
gmc envoy SLT,2002,None,excellent,6 cylinders,4wd,gas,black,174200,mid-size,clean,automatic,SUV,4500
jeep liberty limited 4wd,2004,None,like new,6 cylinders,4wd,gas,brown,137800,None,clean,automatic,SUV,4900
gmc 2500 sierra,1997,None,fair,8 cylinders,4wd,diesel,silver,198000,full-size,clean,automatic,truck,3500
GMC,1984,None,salvage,8 cylinders,4wd,gas,blue,None,full-size,clean,automatic,pickup,1500
Chevy Tahoe ls,1998,None,fair,8 cylinders,4wd,gas,black,160333,full-size,clean,automatic,SUV,1400
chrysler sebring convertible,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2550
honda accord 2-door coupe,2001,None,fair,6 cylinders,fwd,gas,silver,198777,mid-size,clean,automatic,coupe,600
Chevy tahoe,2005,None,good,8 cylinders,4wd,gas,None,173000,full-size,clean,automatic,SUV,2500
dodge charger rt,2013,None,excellent,8 cylinders,rwd,gas,white,118222,full-size,clean,automatic,sedan,13000
chevy s10 pickup,2003,None,good,6 cylinders,rwd,gas,white,152222,mid-size,clean,automatic,pickup,1900
dodge ram 1500 slt,2003,None,excellent,8 cylinders,rwd,gas,red,135000,full-size,clean,automatic,pickup,4500
dodge ram 1500 slt,2003,None,excellent,8 cylinders,rwd,gas,red,135000,full-size,clean,automatic,pickup,4500
dodge ram 1500 slt,2003,None,excellent,8 cylinders,rwd,gas,red,135000,full-size,clean,automatic,pickup,4500
kia sephia,2000,None,good,4 cylinders,fwd,gas,green,None,None,clean,manual,None,1200
GMC Jimmy SLE,1997,None,None,None,None,gas,None,182000,None,clean,automatic,None,600
Chrysler,2002,None,good,6 cylinders,fwd,gas,None,187222,mid-size,clean,automatic,mini-van,1900
Honda crv,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Ford,2002,None,excellent,None,None,gas,None,None,None,clean,automatic,None,275
ford fiesta,2011,None,excellent,4 cylinders,fwd,gas,red,43500,None,clean,automatic,hatchback,6000
ford f-150,2010,None,good,8 cylinders,4wd,gas,None,113000,full-size,lien,automatic,pickup,16500
saab 9-7x 4.2i,2007,None,excellent,6 cylinders,4wd,gas,black,99800,mid-size,clean,automatic,SUV,5100
Subaru Forester,2008,None,like new,4 cylinders,4wd,gas,None,157800,mid-size,clean,automatic,SUV,6300
chevrolet impala,2003,None,good,6 cylinders,fwd,gas,red,None,mid-size,clean,automatic,None,1000
DODGE AVENGER,2008,IB3CC56R78N290387,excellent,6 cylinders,fwd,gas,black,125164,full-size,clean,automatic,sedan,5000
CHEVY IMPALA,2003,2G1WF52FX39360653,good,6 cylinders,fwd,gas,silver,181134,full-size,clean,automatic,sedan,4000
toyota rav4,2004,None,excellent,4 cylinders,fwd,gas,silver,123500,None,clean,automatic,SUV,4900
vw beetle,2009,None,excellent,5 cylinders,fwd,gas,blue,89900,None,clean,automatic,hatchback,5500
dodge intrepid,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
Chevy Short Box,1968,None,excellent,8 cylinders,None,gas,orange,None,None,clean,automatic,None,28500
dodge grand caravan sxt,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
dodge durango,2008,xdcdfrgtyhhyyh,excellent,8 cylinders,4wd,gas,silver,96000,full-size,clean,automatic,None,7800
gmc,1987,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
gmc sierra 2500 hd,2004,None,good,None,None,gas,None,210000,None,clean,automatic,None,6700
chevy corvette,1990,None,None,8 cylinders,rwd,gas,red,110000,None,clean,manual,coupe,9000
Hyundai genesis,2012,None,good,4 cylinders,rwd,gas,grey,135822,compact,rebuilt,automatic,coupe,6300
Mazda 626,1998,None,excellent,4 cylinders,fwd,gas,red,183000,mid-size,clean,manual,None,1500
Town & country touring,2005,None,like new,6 cylinders,fwd,gas,grey,173000,full-size,clean,automatic,mini-van,2300
Mazda 626,1998,None,excellent,4 cylinders,fwd,gas,red,83000,compact,clean,manual,None,1400
Chrysler Town & Country,2005,None,excellent,4 cylinders,fwd,gas,grey,173000,full-size,clean,automatic,mini-van,2300
GMC Sierra,2003,None,excellent,None,None,gas,None,None,None,clean,automatic,None,4900
chevy 3500,2002,None,good,None,None,gas,None,None,None,clean,automatic,None,7400
crown vic police interceptor,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,7999
chevy 3500,2001,None,good,None,None,gas,white,None,None,clean,automatic,van,6500
chevy equinox,2005,None,fair,6 cylinders,4wd,gas,blue,176,full-size,clean,automatic,SUV,2500
ford excursion,2000,None,None,None,4wd,gas,None,None,None,clean,automatic,None,3750
Mazda 626,1998,None,excellent,4 cylinders,fwd,gas,red,183000,None,clean,automatic,None,1500
Goodyear,2017,None,None,None,None,other,None,None,None,missing,other,None,40
jeep comanche,1988,None,good,6 cylinders,4wd,gas,brown,214000,None,clean,manual,pickup,1800
ford ranger,2001,None,good,6 cylinders,4wd,gas,white,125000,None,clean,automatic,pickup,3100
chevy aveo,2011,None,good,4 cylinders,fwd,gas,None,101000,None,clean,automatic,None,4200
chevy express van,2003,None,fair,None,None,gas,None,202000,None,clean,automatic,None,2500
Kenosha,2007,None,excellent,6 cylinders,4wd,gas,white,160550,full-size,clean,automatic,SUV,30
chevrolet malibu,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,4200
Chevrolet 2500,2000,None,fair,8 cylinders,4wd,gas,black,207000,full-size,clean,automatic,pickup,3500
Ford Ranger XLT,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Ford Thunderbird Laudau,1966,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
Ford F-350,1997,None,excellent,8 cylinders,4wd,gas,blue,130000,full-size,clean,automatic,truck,6900
AMC AMX,1968,None,excellent,8 cylinders,rwd,gas,green,None,None,clean,manual,coupe,29500
jeep grand cherokee limited,2004,None,good,6 cylinders,4wd,gas,black,198480,full-size,clean,automatic,SUV,3500
Ford,2000,None,good,8 cylinders,rwd,gas,white,257907,full-size,clean,automatic,truck,4300
nissan versa,2015,None,None,None,None,gas,None,21000,None,lien,manual,None,10000
Nissan Murano,2006,None,good,6 cylinders,4wd,gas,silver,85274,mid-size,clean,automatic,SUV,7300
Chevy impala,2003,None,None,None,None,gas,None,84800,None,clean,automatic,None,3300
ford f-250,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
mercury grand marquis,1993,None,fair,8 cylinders,rwd,gas,blue,100000,full-size,clean,automatic,sedan,1000
Chevy Cruze,2012,None,good,4 cylinders,fwd,gas,silver,110000,mid-size,clean,automatic,sedan,7995
jeep patriot sport 4dr suv,2009,1J4FT28B99D126621,excellent,4 cylinders,fwd,gas,black,175708,mid-size,clean,automatic,None,3850
ford ranger xlt,1996,None,excellent,4 cylinders,rwd,gas,None,220600,None,clean,manual,None,1000
Infiniti QX4,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1250
ford escape,2005,None,None,6 cylinders,4wd,gas,None,195,None,clean,automatic,None,2600
honda crv,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
mitsubishi 3000gt,1995,JA3AM84J1SY020173,fair,None,None,gas,white,None,compact,clean,manual,coupe,1000
gmc c2500,1986,None,None,None,None,gas,None,None,None,clean,automatic,None,800
dodge grand caravan sxt,2006,None,good,6 cylinders,fwd,gas,blue,209000,None,clean,automatic,mini-van,995
kia sedona lx,2007,None,None,None,None,gas,black,None,None,clean,automatic,None,3200
chevy silverado 1500,2001,None,fair,6 cylinders,rwd,gas,red,210000,mid-size,clean,automatic,None,1650
gmc yukon,2007,None,good,8 cylinders,None,gas,white,120434,None,clean,automatic,None,7500
Volkswagen Jetta,2012,None,like new,None,None,gas,None,73000,None,clean,manual,None,10000
Honda Civic LX,2016,19XFC2F54GE061045,None,4 cylinders,None,gas,black,18750,None,clean,automatic,None,15750
ford taurus,2002,None,fair,6 cylinders,fwd,gas,red,75822,full-size,clean,automatic,wagon,2500
Toyota Supra,1989,None,fair,6 cylinders,rwd,gas,white,None,compact,clean,manual,None,3000
honda accord,2002,None,good,None,None,gas,None,None,None,clean,automatic,None,1600
Cadillac Escalade,2000,None,excellent,8 cylinders,4wd,gas,black,185000,full-size,clean,automatic,SUV,5800
Foard crown vic,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1250
Dodge magnum RT,2008,None,like new,8 cylinders,rwd,gas,red,130222,full-size,clean,automatic,wagon,3500
Chevy tahoe,2012,None,good,8 cylinders,4wd,gas,black,169900,full-size,clean,automatic,SUV,8500
Chevy suburban,2008,None,excellent,8 cylinders,4wd,gas,blue,149444,full-size,clean,automatic,SUV,10500
hurst olds,1984,None,excellent,8 cylinders,rwd,gas,silver,89444,mid-size,clean,automatic,coupe,12000
Toyota Celica,2003,None,good,4 cylinders,fwd,gas,silver,140000,None,clean,automatic,None,3000
ford mustang,1987,None,good,8 cylinders,rwd,gas,black,None,mid-size,clean,manual,hatchback,1800
honda civic ex,2000,None,good,4 cylinders,fwd,gas,grey,1500000,compact,clean,manual,coupe,2900
mazda,1989,None,good,4 cylinders,rwd,gas,red,112456,None,clean,manual,None,5000
Dodge Ram 2500,1999,None,good,6 cylinders,4wd,diesel,silver,320000,full-size,clean,automatic,pickup,3200
ford f-250,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,9500
Chrysler Windsor,1950,None,good,6 cylinders,rwd,gas,blue,52000,full-size,clean,automatic,sedan,5499
toyota rav4,2008,JTMZK31V285017829,excellent,6 cylinders,fwd,gas,white,120000,compact,clean,automatic,SUV,7500
LEXUS IS 250,2007,None,excellent,6 cylinders,None,gas,red,None,full-size,clean,automatic,sedan,200
chevy silverado,1998,None,None,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,1503
Cadillac Allante Convertible,1993,1G6VS3395PU127845,good,8 cylinders,fwd,gas,white,46000,mid-size,clean,automatic,convertible,12500
Infiniti g20,2002,None,None,4 cylinders,fwd,gas,None,130000,None,clean,manual,None,2100
chevy malibu,2005,None,None,None,None,gas,None,160000,None,clean,automatic,None,1350
chevy tahoe lt,2005,None,good,8 cylinders,4wd,gas,black,110000,full-size,clean,automatic,SUV,8000
ford explorer,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2100
DODGE DAKOTA,1988,None,fair,6 cylinders,rwd,gas,red,185262,mid-size,clean,automatic,truck,700
Oldsmobile Aurora,1996,None,good,8 cylinders,None,gas,None,90000,None,clean,automatic,sedan,1000
2007 lexus is 250,2007,JTHCK262475013406,good,6 cylinders,4wd,gas,black,144000,mid-size,clean,automatic,sedan,7900
Dodge Ram 2500 Van,1997,None,good,None,None,gas,None,118000,None,clean,automatic,van,1000
Ford Expedition,2010,None,excellent,8 cylinders,4wd,gas,None,159900,full-size,clean,automatic,SUV,10900
ford edge limited,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
dodge durango awd 4dr r/t,2000,None,good,8 cylinders,4wd,gas,blue,None,None,clean,automatic,None,1600
dodge durango limited 4wd,2000,None,good,8 cylinders,4wd,gas,blue,None,None,clean,automatic,None,1600
gmc acadia,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,9500
chevy truck,1982,None,good,8 cylinders,rwd,gas,red,None,None,clean,automatic,None,1000
dodge grand caravan,2005,None,excellent,6 cylinders,fwd,gas,red,None,None,clean,automatic,None,1400
saab 9-7x 4.2i,2007,None,like new,6 cylinders,4wd,gas,black,104200,None,clean,automatic,SUV,5500
Dodge Ram 1500 Quad Cab slt 4x4,2005,None,good,8 cylinders,4wd,gas,grey,182542,None,clean,automatic,pickup,5500
chevy blazer,2000,None,good,6 cylinders,4wd,gas,red,246700,None,clean,automatic,SUV,795
bmw 528i,2013,None,excellent,4 cylinders,4wd,gas,black,113000,full-size,clean,automatic,None,12250
chevy s10 pickup,1994,None,None,None,None,gas,None,None,None,missing,automatic,None,1200
Honda Accord,2011,None,excellent,6 cylinders,fwd,gas,silver,111000,mid-size,clean,automatic,sedan,10299
Ford Taurus,1998,None,excellent,6 cylinders,fwd,gas,None,40000,None,clean,automatic,None,1650
volkswagen rabbit,2008,None,like new,5 cylinders,fwd,gas,white,113000,compact,clean,manual,hatchback,3900
Ford Explorer Sport,2003,None,excellent,6 cylinders,None,gas,None,129000,None,clean,automatic,None,2500
chevy cruze lt,2012,None,good,4 cylinders,fwd,gas,red,114000,compact,clean,automatic,sedan,5900
acura mdx awd,2009,None,good,6 cylinders,fwd,gas,white,147000,mid-size,clean,automatic,SUV,8800
Chevrolet Tahoe,2000,None,good,8 cylinders,rwd,gas,None,189,None,clean,automatic,None,3200
Peterbilt 387,2007,None,excellent,None,None,diesel,None,None,None,clean,manual,None,14000
chevrolet malibu,1998,None,good,6 cylinders,fwd,gas,None,150000,mid-size,clean,automatic,None,1450
Jeep compass,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Ford 150,1991,None,fair,None,None,gas,None,None,None,clean,automatic,None,1400
ford expedition,2005,None,None,None,None,gas,None,None,None,parts only,automatic,None,500
Nissan 300ZX,1994,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
Dodge Ram 1500,2001,None,good,8 cylinders,rwd,gas,black,136566,full-size,clean,automatic,None,2500
Chevrolet K10,1971,None,good,8 cylinders,4wd,gas,blue,None,None,clean,automatic,pickup,15000
ford f-150,2011,None,None,None,None,other,None,None,None,clean,other,None,300
Ford Mustang 5.0,1988,None,excellent,8 cylinders,rwd,gas,white,532,None,clean,manual,None,16250
mercedes-benz e320,1999,None,new,None,None,gas,None,140000,None,clean,automatic,None,1500
ford excursion,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2600
ford mustang gt,1990,None,good,8 cylinders,rwd,gas,black,92000,mid-size,clean,manual,hatchback,6500
chevy malibu,2008,None,excellent,4 cylinders,fwd,gas,custom,105000,full-size,clean,automatic,sedan,6000
jeep grand cherokee lmt,1999,None,excellent,8 cylinders,4wd,gas,black,145000,full-size,clean,automatic,None,4000
Infiniti qx4,1998,None,fair,None,4wd,gas,None,None,None,clean,automatic,None,1200
Honda civic coupe lx,2002,None,good,4 cylinders,fwd,gas,silver,127555,compact,clean,automatic,None,2200
lincoln mkx,2008,None,good,6 cylinders,4wd,gas,white,134000,mid-size,clean,automatic,SUV,4800
NISSAN MURANO SL 4WD,2009,None,excellent,6 cylinders,4wd,gas,black,117000,full-size,clean,automatic,SUV,6399
Bridgestone,2017,None,None,None,None,other,None,None,None,missing,other,None,40
Mazda 626,1998,None,like new,4 cylinders,fwd,gas,custom,183000,compact,clean,manual,None,1500
Town & Country,2005,None,excellent,6 cylinders,fwd,gas,grey,173000,full-size,clean,automatic,mini-van,2300
chrysler  T&C touring-,2005,None,like new,6 cylinders,fwd,gas,grey,173000,full-size,clean,automatic,None,2400
