make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
dodge grand caravan sxt,2008,None,good,6 cylinders,fwd,gas,None,147999,None,clean,automatic,None,5300
Chevy cobalt lt,2009,None,good,4 cylinders,fwd,gas,black,96400,None,clean,automatic,None,5000
Mercury Mariner AWD,2006,None,excellent,4 cylinders,4wd,gas,None,178700,None,clean,automatic,None,6000
ford f-350,1990,1FDHF37M3LNA86077,fair,8 cylinders,rwd,diesel,custom,185296,full-size,clean,manual,other,10000
bmw 325xi,2002,None,good,None,None,gas,black,None,None,clean,automatic,None,4000
PONTIAC GRAND PRIX,2004,None,None,None,None,gas,black,None,None,clean,automatic,None,1800
pontiac bonneville,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
cadillac deville,2005,None,None,None,None,gas,black,185153,None,clean,automatic,None,2500
kia sedona,2008,None,excellent,6 cylinders,fwd,gas,grey,165534,None,clean,automatic,None,2200
chevy equinox,2011,None,like new,4 cylinders,fwd,gas,black,103043,None,rebuilt,automatic,None,6300
gmc acadia slt-1 awd,2009,None,None,None,None,gas,None,135000,None,clean,automatic,SUV,8500
buick rendezvous,2005,None,like new,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,3500
honda civic ex,1997,None,None,None,None,gas,None,None,None,clean,manual,None,2000
volkswagen passat,2002,None,good,4 cylinders,None,gas,None,None,None,clean,automatic,None,1500
ford taurus se,2000,None,good,6 cylinders,fwd,gas,red,182000,mid-size,clean,automatic,None,1150
ford,2008,None,excellent,6 cylinders,None,gas,red,151000,mid-size,clean,automatic,SUV,4500
dodge durango rt,2002,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,4400
ford f-250 super duty,2003,None,excellent,8 cylinders,rwd,gas,white,126600,None,clean,automatic,None,4400
gmc jimmy 4x4,1995,None,excellent,6 cylinders,4wd,gas,red,099581,None,clean,automatic,None,1500
toyota sequoia limited,2011,5TDJW5G13BS043469,good,8 cylinders,4wd,gas,black,115000,full-size,clean,automatic,SUV,22000
Ford F-150,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
chevy impala lt,2007,None,None,None,None,gas,None,112000,None,clean,automatic,None,5000
buick lesabre,1997,None,good,None,None,gas,None,None,None,clean,automatic,None,900
toyota camry,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
ford f250 diesel power stroke,2000,None,None,None,None,diesel,None,191000,None,clean,automatic,None,4500
ford f250,1991,None,excellent,None,None,diesel,white,75000,None,clean,manual,None,10000
jeep wrangler unlimited,2007,None,None,6 cylinders,4wd,gas,custom,169000,full-size,clean,automatic,offroad,16900
ford explorer,2008,None,excellent,6 cylinders,4wd,gas,None,138000,None,clean,automatic,None,7900
honda accord,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
chevy s-10,2000,None,None,None,None,gas,None,None,None,clean,manual,None,1500
Chevrolet impala,2005,None,good,6 cylinders,fwd,gas,grey,142000,None,clean,automatic,None,2300
ford edge,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5500
Chrysler pacifica,2004,None,excellent,6 cylinders,fwd,gas,silver,130000,None,clean,automatic,None,2800
dodge grand caravan,2006,None,good,6 cylinders,fwd,gas,silver,147000,None,clean,automatic,None,2500
Chevy 1/2 ton,1953,Oooooooo,good,None,rwd,gas,black,73000,mid-size,clean,other,pickup,4000
chevrolet impala,1961,Ooooooo,fair,8 cylinders,rwd,gas,blue,86000,mid-size,clean,automatic,coupe,3000
pontiac bonneville,1967,None,fair,8 cylinders,None,gas,blue,None,None,clean,automatic,None,4950
ford escape,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
Honda Accord SE,2012,None,excellent,4 cylinders,fwd,gas,black,89000,mid-size,clean,automatic,sedan,9999
chevy impala LT,2008,None,good,6 cylinders,fwd,gas,white,None,full-size,clean,automatic,sedan,4250
ford e350,2000,None,good,8 cylinders,rwd,gas,white,200000,full-size,clean,automatic,None,3700
Ram 1500 Sport,2013,None,None,None,None,gas,None,125000,None,clean,automatic,None,21900
chevy equinox,2006,None,None,None,4wd,gas,None,130000,None,clean,automatic,None,5000
Kia optima,2015,None,None,4 cylinders,fwd,gas,black,15500,None,lien,automatic,None,12000
chev uplander,2008,None,good,None,None,gas,None,150000,None,clean,automatic,None,2850
chev uplander,2008,None,good,None,None,gas,None,150000,None,clean,automatic,None,2850
chev uplander,2008,None,good,None,None,gas,None,150000,None,clean,automatic,None,2850
chev uplander,2008,None,good,None,None,gas,None,150000,None,clean,automatic,None,2850
chev uplander,2008,None,good,None,None,gas,None,150000,None,clean,automatic,None,2850
chevrolet malibu,2002,None,good,6 cylinders,fwd,gas,None,125000,None,clean,automatic,None,1200
jeep liberty 4wd 4dr sport,2002,None,good,6 cylinders,4wd,gas,black,215,full-size,clean,automatic,SUV,2000
jeep wrangler jk,2010,1J4AA2D16 AL19578,excellent,6 cylinders,4wd,gas,black,78000,None,clean,automatic,None,17500
Chevy Sport side,1993,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
chevrolet impala,2005,None,good,6 cylinders,fwd,gas,black,None,None,clean,automatic,sedan,1895
pontiac sunfire,2004,None,excellent,4 cylinders,None,gas,brown,120000,None,clean,automatic,None,1950
PONTIAC GRAND PRIX,2004,None,None,None,None,gas,black,None,None,clean,automatic,None,1800
HYUNDAI VELOSTER 3DR COUPE,2012,None,None,None,None,gas,black,None,None,clean,automatic,None,6500
lincoln ls,2005,None,good,8 cylinders,fwd,gas,white,110000,None,clean,automatic,None,3000
Excellent condition,2015,None,None,None,None,gas,None,None,None,clean,manual,None,20570
ford ranger,1986,None,None,6 cylinders,4wd,gas,None,None,None,clean,automatic,pickup,800
Ford mustang convertible,2004,2357dfhcb35dg,good,6 cylinders,rwd,gas,blue,120000,mid-size,clean,automatic,convertible,1600
pontiac grand prix,2006,None,good,6 cylinders,fwd,gas,silver,139000,None,clean,automatic,sedan,3700
pontiac firebird formula,1995,None,None,None,None,gas,None,None,None,clean,manual,None,7800
chevy malibu,2007,None,None,None,None,other,None,None,None,parts only,other,None,100
chevy malibu,2007,None,None,None,None,other,None,None,None,parts only,other,None,75
Toyota 4runner,2002,None,like new,6 cylinders,4wd,gas,grey,141238,full-size,clean,automatic,SUV,1505
Pontiac GTO,2004,None,excellent,8 cylinders,rwd,gas,blue,161,None,clean,automatic,None,7900
pontiac g5,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
ford transit connect van,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,6995
pontiac g6,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
g6 pontiac,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
ford explorer,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
chrysler town & country,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
chevy malibu,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,7995
chrysler town &amp;country,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Chevy Cavalier,1994,None,good,4 cylinders,fwd,gas,custom,None,None,clean,automatic,sedan,1000
pontiac g5,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
chrysler sebring Convertable,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
ford edge,2008,None,like new,6 cylinders,fwd,gas,silver,53000,full-size,clean,automatic,None,15000
f150,1995,None,good,6 cylinders,rwd,gas,red,None,full-size,clean,automatic,truck,1600
toyota camry,2000,None,good,4 cylinders,fwd,gas,silver,253000,mid-size,clean,automatic,sedan,2000
saturn l200,2002,None,None,4 cylinders,fwd,gas,silver,188000,None,clean,automatic,sedan,1000
dodge ram 1500,2007,None,good,8 cylinders,4wd,gas,silver,161000,full-size,clean,automatic,truck,11890
dodge ram 1500 hemi,2010,None,good,None,4wd,gas,None,114000,full-size,clean,automatic,pickup,14250
GMC jimmy,1999,None,good,6 cylinders,4wd,gas,None,194000,mid-size,clean,manual,SUV,17
Ford taurus sho,1999,None,fair,8 cylinders,fwd,gas,black,111897,compact,clean,automatic,coupe,1250
ford focus,2014,None,excellent,4 cylinders,fwd,gas,white,85500,None,clean,automatic,sedan,7500
Cadillac cts4,2010,None,None,None,4wd,gas,None,127000,None,rebuilt,automatic,None,5850
cadillac cts,2010,None,None,6 cylinders,4wd,gas,None,127000,None,rebuilt,automatic,None,5850
ford f-250,2002,None,None,None,None,gas,None,279500,None,clean,automatic,None,3000
ford explorer sport,2001,None,good,6 cylinders,4wd,gas,red,None,mid-size,clean,automatic,SUV,1400
Ford Focus S,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3400
chevrolet tahoe lt 4wd,1997,None,fair,8 cylinders,4wd,gas,None,193888,full-size,clean,automatic,None,1500
hyundai tiburon,2001,None,fair,4 cylinders,fwd,gas,red,167000,None,clean,manual,None,2000
Chevy elcamino,1978,None,excellent,8 cylinders,rwd,gas,orange,None,mid-size,clean,automatic,truck,4500
Chevy monte carlo,1977,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,coupe,3500
Chevy monte carlo,1977,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,coupe,3500
jeep wrangler unlimited,2014,None,excellent,6 cylinders,4wd,gas,silver,56500,full-size,clean,automatic,SUV,44900
Ford F-150 4X4,2000,None,fair,8 cylinders,4wd,gas,blue,225,full-size,clean,automatic,None,1800
jeep liberty,2012,None,like new,6 cylinders,4wd,gas,None,86000,None,clean,automatic,None,13900
Chevrolet ZR2 blazer,2002,None,good,6 cylinders,4wd,gas,silver,215000,None,clean,automatic,SUV,2350
toyota solara,1999,None,None,None,None,gas,None,201,None,clean,automatic,None,800
chevy monte carlo,2003,None,good,6 cylinders,None,gas,None,317261,None,clean,automatic,None,2500
CHEVY HHR LS,2008,None,good,4 cylinders,fwd,gas,red,160000,mid-size,lien,automatic,sedan,999
Ford Focus SES ZX4,2005,None,good,4 cylinders,fwd,gas,blue,190000,mid-size,clean,automatic,sedan,1250
chevy s10 pickup,2000,None,good,4 cylinders,rwd,gas,None,None,None,clean,manual,None,500
Saturn,2002,1G8ZH52832Z301421,good,4 cylinders,fwd,gas,None,164868,mid-size,clean,automatic,sedan,1750
chevy 4x4,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Mercedes Benz S350,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4600
pontiac vibe,2003,None,good,4 cylinders,fwd,gas,red,113000,mid-size,clean,manual,sedan,850
chevy impala,2004,None,fair,6 cylinders,fwd,gas,grey,146000,full-size,clean,automatic,coupe,1150
Chevy,2005,None,None,None,None,gas,None,140,None,clean,automatic,None,1400
jetta,2011,None,None,5 cylinders,fwd,gas,white,None,None,clean,automatic,sedan,2000
Chevy cobalt lt,2009,None,good,4 cylinders,fwd,gas,black,96400,None,clean,automatic,None,4700
dodge grand caravan sxt,2008,None,good,6 cylinders,fwd,gas,None,147999,None,clean,automatic,None,5000
Mercury Mariner AWD,2006,None,excellent,4 cylinders,4wd,gas,None,178700,None,clean,automatic,None,6000
mitsubishi eclipse,1999,None,good,4 cylinders,fwd,gas,red,110000,None,clean,automatic,None,1800
gmc envoy l slt,2005,1GKET16M256172231,excellent,8 cylinders,4wd,gas,None,188000,None,clean,automatic,None,4500
Chevy Blazer,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Buick Park Ave,1996,None,excellent,6 cylinders,fwd,gas,red,None,full-size,clean,automatic,sedan,2250
gmc 1500 sierra,1998,None,fair,6 cylinders,rwd,gas,white,None,None,clean,automatic,pickup,750
ford escape xlt,2002,None,excellent,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,2500
jeep cherokee,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
GMC Yukon,2001,None,excellent,8 cylinders,4wd,gas,brown,182000,full-size,clean,automatic,SUV,100000
Ford truck,1995,None,good,8 cylinders,None,gas,green,190000,full-size,clean,automatic,pickup,4500
Ford mustang,1995,None,None,6 cylinders,None,gas,None,156950,None,clean,automatic,None,1400
Scion tC,2007,None,None,None,None,gas,None,141000,None,clean,manual,None,3200
Chevy,2003,None,None,None,None,other,None,None,None,clean,other,None,425
chevrolet avalanche,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
buick lesabre,2000,None,good,6 cylinders,fwd,gas,custom,184000,full-size,clean,automatic,sedan,1600
oldsmobile silhouette,2000,None,fair,None,None,gas,None,197700,None,clean,automatic,mini-van,600
Pontiac Grand Prix GXP,2005,None,good,8 cylinders,fwd,gas,red,350000,None,clean,automatic,sedan,5000
Mazda b2300 2wd,1996,None,good,4 cylinders,rwd,gas,black,178000,compact,clean,manual,pickup,1000
Ford Focus,2001,None,None,None,None,gas,None,180,None,clean,automatic,None,1400
Dodge grand caravan crew,2012,2C4RDGDG1CR100615,good,6 cylinders,fwd,other,silver,172675,full-size,clean,automatic,mini-van,4200
pontiac grand am,2003,None,like new,6 cylinders,fwd,gas,white,196000,mid-size,clean,automatic,None,1200
Chevy Tracker ZR2,2003,None,excellent,None,None,gas,None,None,None,clean,automatic,None,5000
CHEVY LS IMPALA,2003,None,None,None,None,gas,None,151500,None,clean,automatic,None,2500
Dodge pickup,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
Jeep Wrangler Unlimited Willys,2015,1C4BJWDG1FL731950,excellent,6 cylinders,4wd,gas,black,20500,None,clean,automatic,offroad,34500
cadillac dts,2006,None,good,8 cylinders,fwd,gas,None,120,None,clean,automatic,None,4550
Ford Escape,2004,None,good,6 cylinders,4wd,gas,None,180000,None,clean,automatic,None,2000
Ford Focus,2006,None,good,4 cylinders,None,gas,None,170000,None,clean,automatic,None,1600
lincoln mkx,2013,None,None,6 cylinders,fwd,gas,black,38500,None,rebuilt,automatic,SUV,10900
Ford f-100,1965,None,fair,8 cylinders,rwd,gas,white,None,full-size,clean,manual,pickup,5000
ford f-250,1987,None,good,8 cylinders,rwd,gas,brown,76000,full-size,clean,automatic,truck,1000
Olds toronado,1985,None,None,None,None,gas,None,86000,None,clean,automatic,None,3000
Dodge Durango,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1
Mercury Montego Premier,2005,None,excellent,6 cylinders,fwd,gas,green,74500,full-size,clean,automatic,sedan,3750
lexus rx 300,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
Chrysler Sebring Convertible JX,1998,None,good,6 cylinders,fwd,gas,brown,74100,full-size,clean,automatic,convertible,2600
Ford LTD,1975,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
FORD EXPLORER XLT,2009,1FMEU738X9UA23744,good,8 cylinders,4wd,gas,black,163999,mid-size,clean,automatic,SUV,5500
chevy trailblazer,2007,1GND5135772141202,good,6 cylinders,rwd,gas,silver,150100,full-size,clean,automatic,SUV,2995
CHEVROLET AVEO 5,2008,KL1TD66648B139488,good,4 cylinders,fwd,gas,silver,118999,compact,clean,manual,hatchback,2500
hyundai tiburon,2005,None,excellent,6 cylinders,None,gas,yellow,113500,None,clean,manual,None,4500
chevrolet uplander,2007,1GNDU23127D211880,good,6 cylinders,fwd,gas,red,130138,full-size,clean,automatic,mini-van,3000
GMC Sierra,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
chevy silverado 2500hd,2008,1GCHK29K68E167121,good,8 cylinders,4wd,gas,white,78000,None,clean,automatic,truck,17500
smart fortwo,2009,None,excellent,3 cylinders,rwd,gas,red,53000,compact,clean,automatic,coupe,4500
chevy spark,2014,None,good,4 cylinders,fwd,gas,red,21000,compact,clean,automatic,hatchback,8500
chevy spark,2014,None,good,4 cylinders,fwd,gas,red,21000,compact,clean,automatic,hatchback,8500
Ford F-250,1999,None,fair,None,None,diesel,None,None,None,clean,automatic,truck,4500
Chevy Cavalier,1994,None,good,4 cylinders,fwd,gas,None,None,None,clean,automatic,sedan,1000
Acura integra,1995,None,good,4 cylinders,fwd,gas,white,None,None,clean,manual,None,1350
buick park ave ultra,2001,None,good,6 cylinders,fwd,gas,white,210000,full-size,clean,automatic,None,1000
buick park ave ultra,2001,None,good,6 cylinders,fwd,gas,white,210000,full-size,clean,automatic,None,1000
dodge dakota slt,1998,None,good,8 cylinders,4wd,gas,white,180000,None,clean,automatic,pickup,1800
Dodge Grand Caravan Sport,2003,None,good,6 cylinders,fwd,gas,blue,199000,mid-size,clean,automatic,mini-van,1600
ford mustang convertible,1986,None,fair,6 cylinders,rwd,gas,red,89000,compact,clean,automatic,convertible,900
chevrolet 1500 tahoe,2002,None,fair,None,None,gas,None,None,None,clean,automatic,None,3000
chevrolet tahoe,2004,None,None,None,None,gas,None,150000,None,clean,automatic,None,5000
lincoln town car,1998,1LNFM83W8WY625281,excellent,8 cylinders,rwd,gas,white,90000,full-size,clean,automatic,other,3500
VW new beetle,2000,None,good,4 cylinders,fwd,gas,blue,None,compact,clean,manual,None,2500
Dodge,1928,None,fair,6 cylinders,rwd,gas,None,0,None,parts only,automatic,None,2000
chevrolet 1500 silverado,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,3700
Ford Mustang,1998,None,excellent,6 cylinders,rwd,gas,red,100025,compact,clean,manual,coupe,2500
Jeep Grand Cherokee 4x4,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,6300
infinity i35,2002,None,good,None,None,gas,None,176000,None,clean,automatic,None,760
Ford Escape,2010,None,excellent,6 cylinders,4wd,gas,red,98181,None,clean,automatic,SUV,8500
chevy trailblazer,2007,None,None,6 cylinders,4wd,gas,grey,None,None,lien,automatic,SUV,5950
Chevrolet Sonic,2016,1G1JC5SH7G4131787,like new,4 cylinders,fwd,gas,white,22458,compact,clean,automatic,sedan,12000
Ford E350,2011,None,excellent,8 cylinders,rwd,gas,None,75000,full-size,clean,automatic,van,12995
chevy spark,2014,None,good,4 cylinders,fwd,gas,red,21000,compact,clean,automatic,hatchback,8500
pontiac grand prix gtp,2004,None,fair,6 cylinders,fwd,gas,white,203190,mid-size,clean,automatic,sedan,700
gmc 2500,1990,None,good,None,None,gas,None,134000,None,clean,automatic,None,1200
chevrolet silverado,2005,None,None,None,None,diesel,None,None,None,clean,automatic,None,24500
chevrolet silverado,2005,None,None,None,None,diesel,None,None,None,clean,automatic,None,24500
chevy cruze,2014,None,excellent,4 cylinders,fwd,gas,silver,90000,None,clean,automatic,None,7499
chevy impala ltz,2006,None,None,6 cylinders,None,gas,None,176000,None,clean,automatic,None,3450
honda accord crosstour ex-l,2012,None,excellent,6 cylinders,fwd,gas,white,135000,mid-size,clean,automatic,SUV,12000
ford explorer,2004,None,None,None,None,gas,None,114250,None,clean,automatic,None,3200
chevrolet suburban lt,2002,None,good,8 cylinders,4wd,gas,white,242000,full-size,clean,automatic,SUV,3500
Oldsmobile Cutlass,1986,None,good,None,None,gas,None,None,None,clean,automatic,None,4000
Chevy Tracker,1999,None,None,None,None,gas,None,None,None,clean,manual,None,400
chevrolet k5 blazer M-1009,1984,None,good,8 cylinders,4wd,diesel,black,None,full-size,clean,automatic,truck,4500
chevrolet 1500 silverado,1991,None,None,None,rwd,gas,None,None,None,clean,automatic,None,7500
hummer h2,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,17000
Jeep Wrangler,1997,None,good,None,None,gas,green,190000,None,clean,manual,other,5500
alfa romeo spider,1987,None,salvage,None,None,gas,black,190000,None,clean,automatic,convertible,3000
Mazda RX 8,2004,None,None,other,None,gas,None,108000,None,clean,manual,None,5500
Ford 250 XL,1996,None,good,8 cylinders,rwd,gas,blue,165050,full-size,clean,automatic,pickup,2000
Chevy Silverado,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,8000
ford f350,1988,None,good,8 cylinders,rwd,gas,blue,78000,full-size,clean,automatic,pickup,1700
dodge caravan,2008,None,None,6 cylinders,fwd,hybrid,blue,205000,None,clean,automatic,None,3500
Cutlass,1985,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Ford F100,1964,None,None,6 cylinders,rwd,gas,blue,None,full-size,clean,automatic,truck,3800
Chevy S10,1996,None,good,6 cylinders,None,gas,black,None,None,clean,automatic,None,1800
saturn relay,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
chevrolet impala,2001,None,fair,6 cylinders,fwd,gas,red,200000,full-size,clean,automatic,sedan,750
Ford,1975,None,excellent,8 cylinders,rwd,gas,None,None,full-size,clean,automatic,coupe,7500
ASTON MARTIN DB9,2005,None,None,12 cylinders,None,gas,None,None,None,clean,automatic,coupe,28050
bmw 325i,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
chevrolet malibu premier,2017,1G1ZH5SX6HF154317,like new,None,None,gas,None,9818,None,clean,automatic,None,24950
honda accord,2000,None,excellent,4 cylinders,None,gas,silver,200000,sub-compact,clean,manual,coupe,2700
Dodge Dakota SLE,2004,None,good,8 cylinders,rwd,gas,black,200000,mid-size,clean,automatic,truck,4000
chevy s10 pickup,1997,None,fair,4 cylinders,rwd,gas,red,None,None,clean,manual,None,585
Land Rover - 4X4,2006,None,like new,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,SUV,5900
dodge stratus,2002,None,like new,4 cylinders,fwd,gas,black,None,full-size,clean,automatic,sedan,1500
chevrolet equinox,2008,None,like new,6 cylinders,4wd,gas,custom,None,full-size,clean,automatic,SUV,2900
chrysler pt cruiser,2001,None,good,None,None,gas,silver,None,None,clean,automatic,None,1400
Ford Cutaway Van,1996,1FDKE37G2THA11713,None,8 cylinders,rwd,gas,white,126771,full-size,clean,automatic,van,4995
Buick Regal,1984,1G4AM47A9EH619554,fair,other,None,other,None,26000,full-size,clean,other,sedan,1395
chevy uplander,2007,None,good,6 cylinders,rwd,gas,silver,114000,mid-size,clean,automatic,mini-van,3500
chevrolet 1500 silverado,1998,None,good,8 cylinders,rwd,gas,white,289888,full-size,clean,automatic,pickup,1500
cadillac srx,2016,None,like new,6 cylinders,fwd,gas,black,20000,None,salvage,automatic,None,35000
chevy suburban 1500,1989,None,good,8 cylinders,4wd,gas,blue,114000,None,clean,automatic,SUV,10900
chevy blazer,2000,None,None,None,None,gas,None,151000,None,clean,automatic,None,1000
dodge caravan,2008,2D8HN54P28R790123,good,None,None,gas,orange,127000,None,clean,automatic,mini-van,6500
gmc 1500 sierra,2015,1GTV2VEC2FZ23014,excellent,8 cylinders,4wd,gas,black,48531,None,clean,automatic,truck,32900
chevrolet 1500 silverado,2014,3GCUKREC4EG529859,excellent,8 cylinders,4wd,gas,black,35413,None,clean,automatic,truck,34500
chevy monte carlo,2004,None,fair,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1500
chrysler,2006,None,good,6 cylinders,fwd,gas,None,180,None,clean,automatic,None,1800
mini cooper clubman,2009,WMWML33509TX33904,good,3 cylinders,fwd,gas,white,88500,compact,clean,automatic,hatchback,6500
honda accord,2007,None,excellent,6 cylinders,fwd,gas,red,165000,mid-size,clean,automatic,sedan,5000
buick terraza,2006,5GADV23L86D148579,fair,6 cylinders,fwd,gas,blue,161000,full-size,clean,automatic,mini-van,1900
Lexus gs 350 awd,2013,None,excellent,6 cylinders,4wd,gas,grey,46462,None,clean,automatic,None,27500
ford f-150,2003,None,good,6 cylinders,rwd,gas,None,297000,full-size,clean,automatic,pickup,2000
jeep cherokee,1998,None,good,6 cylinders,4wd,gas,white,156000,full-size,rebuilt,automatic,wagon,2500
gmc,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,800
dodge neon,2002,None,None,None,None,gas,None,None,None,clean,manual,None,1000
( CHEVY ),1967,None,fair,6 cylinders,rwd,gas,red,None,full-size,missing,manual,pickup,3250
ford f150,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
9 LINCOLN,1958,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,sedan,14000
honda accord,2005,None,good,4 cylinders,fwd,gas,black,198824,full-size,clean,automatic,sedan,1800
nissan altima hybrid,2009,None,good,4 cylinders,fwd,hybrid,grey,50341,mid-size,clean,automatic,sedan,5500
chevy  prizm,2001,None,None,None,None,gas,None,170000,None,clean,automatic,None,1000
