make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
PONTIAC VIBE GT,2003,None,None,None,None,gas,None,None,None,clean,manual,None,2000
honda pilot,2004,None,like new,4 cylinders,4wd,gas,None,99000,None,clean,automatic,None,6990
Pontiac Firebird,1980,None,fair,None,None,gas,yellow,None,None,clean,automatic,None,1000
plymouth barracuda,1965,None,good,6 cylinders,None,gas,None,None,None,clean,manual,None,8500
infiniti g35,2007,None,like new,6 cylinders,rwd,gas,None,93000,None,clean,automatic,None,8990
dodge dakota,1997,None,excellent,6 cylinders,rwd,gas,custom,None,mid-size,clean,automatic,pickup,7500
Honda civic,1999,None,None,None,None,gas,None,None,None,clean,manual,None,1
honda ridgeline,2007,None,like new,6 cylinders,4wd,gas,None,164000,None,clean,automatic,None,8990
Honda Civic EX,1998,None,good,4 cylinders,fwd,gas,None,216000,None,clean,automatic,None,1500
Chevrolet Impala SS,2007,None,like new,8 cylinders,rwd,gas,None,72000,None,clean,automatic,None,8900
lexus gs 300,2006,None,like new,6 cylinders,rwd,gas,silver,136000,None,clean,automatic,None,8990
ford f350,2016,None,like new,8 cylinders,4wd,diesel,black,7000,full-size,clean,automatic,truck,55200
ford mustang 5.0,2014,1ZVBP8CF7E5258669,like new,8 cylinders,rwd,gas,black,16750,mid-size,clean,manual,coupe,24250
pontiac g6,2008,None,excellent,6 cylinders,fwd,gas,black,110000,mid-size,clean,automatic,sedan,4300
saturn ion 2,2007,None,good,4 cylinders,fwd,gas,red,116000,mid-size,clean,automatic,sedan,3200
saturn vue,2006,None,good,4 cylinders,None,gas,blue,116000,full-size,clean,automatic,SUV,3400
Chevy Silverado 2500HD,2006,None,good,8 cylinders,4wd,diesel,white,225581,full-size,clean,automatic,truck,17900
chevrolet 1500 silverado,2002,None,fair,8 cylinders,rwd,gas,green,189000,full-size,clean,automatic,pickup,1999
dodge dakota,2001,None,good,None,4wd,gas,black,200000,None,clean,automatic,pickup,3500
Ford F-350,2004,None,good,8 cylinders,4wd,diesel,None,223000,None,rebuilt,automatic,None,7500
nissan altima 2.5 4dr sedan,2008,None,good,None,None,gas,None,217022,None,clean,manual,None,3000
Ford f150,1997,None,None,None,None,gas,None,None,None,clean,manual,None,2000
lexus is 350,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,66
Chevy Malibu,2001,None,fair,6 cylinders,fwd,gas,green,143000,mid-size,rebuilt,automatic,sedan,800
ford focus,2002,None,good,4 cylinders,fwd,gas,blue,148000,None,clean,automatic,None,1200
international 4400,2001,None,good,8 cylinders,rwd,gas,white,56000,full-size,clean,automatic,truck,7395
Pontiac Catilina,1966,None,excellent,None,None,gas,red,138000,None,clean,automatic,other,10500
GMC 1500 Sierra,2004,None,good,8 cylinders,4wd,gas,red,158800,full-size,clean,automatic,truck,9995
Chevy caviler,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1100
chevrolet camaro,1997,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,5700
ford expedition,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1100
suzuki forenza,2007,None,good,4 cylinders,fwd,gas,grey,171024,compact,clean,manual,coupe,700
ford f-150,1993,None,None,None,None,gas,None,None,None,clean,manual,None,1200
Trailmaster XRX 300,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,4300
ford f150,1998,None,good,8 cylinders,rwd,gas,red,132000,full-size,clean,automatic,pickup,2750
Chevy cobalt,2009,None,good,4 cylinders,fwd,gas,None,94000,None,clean,automatic,None,4500
Unkown,2000,Unknown,good,None,None,other,None,None,None,missing,other,None,1600
Ford Escape,2006,None,good,6 cylinders,fwd,gas,red,182000,compact,rebuilt,automatic,SUV,3200
Ford Excursion F250 F350,2000,None,None,8 cylinders,4wd,diesel,None,219000,None,clean,automatic,None,5900
VW type 3 square back,1973,None,None,None,None,gas,None,None,None,clean,manual,None,2600
chrysler 300,2006,None,None,None,None,gas,None,150000,None,clean,automatic,None,5300
acura rsx,2002,None,good,4 cylinders,None,gas,red,210000,None,clean,automatic,None,1900
Pontiac aztek,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
ford escape,2016,None,like new,4 cylinders,fwd,gas,purple,17000,mid-size,rebuilt,automatic,SUV,10995
dodge ram 2500,2006,None,excellent,6 cylinders,4wd,diesel,silver,None,full-size,clean,automatic,truck,225000
nissan versa sl,2007,None,good,4 cylinders,None,gas,None,None,None,clean,automatic,None,3200
F250,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
Lincoln,1994,None,None,None,None,gas,None,166000,None,clean,automatic,None,1600
ford focus se,2008,None,salvage,4 cylinders,None,gas,blue,111000,None,salvage,automatic,None,3000
Dodge Cummins,2001,None,good,6 cylinders,4wd,diesel,red,278,full-size,clean,automatic,truck,6300
Dodge Caliber,2007,None,good,4 cylinders,fwd,gas,white,102400,compact,clean,automatic,hatchback,4250
jeep wrangler unlimited 4wd,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,17000
bmw 7-series 750li,1991,None,good,12 cylinders,rwd,gas,black,109950,full-size,clean,automatic,sedan,2000
chevrolet malibu,2008,None,good,6 cylinders,None,gas,silver,125680,compact,clean,automatic,sedan,4750
Ford Ranger,1995,None,good,4 cylinders,rwd,gas,blue,162000,compact,clean,automatic,truck,1200
Jeep Commander Limited,2006,None,good,8 cylinders,4wd,gas,red,140000,mid-size,clean,automatic,SUV,6000
Nissan 300zx tuebo,1985,None,good,6 cylinders,rwd,gas,None,None,None,clean,manual,None,11111
lincoln aviator,2003,None,good,8 cylinders,4wd,gas,None,114000,None,rebuilt,automatic,SUV,2000
jeep grand cherokee laredo,2001,None,good,6 cylinders,4wd,gas,None,234000,None,clean,automatic,None,850
Toyota Camry XlE V-6,2005,None,excellent,6 cylinders,None,gas,None,87000,None,clean,automatic,None,5600
chrysler 300c,2007,None,like new,8 cylinders,rwd,gas,black,207000,full-size,clean,automatic,sedan,6400
chevy silverado,1999,None,excellent,8 cylinders,4wd,gas,white,133300,full-size,clean,automatic,truck,6300
mazda rx7,1988,None,good,None,None,gas,white,None,None,clean,automatic,hatchback,2000
dodge ram 1500 4x4,2003,None,good,None,None,gas,silver,112000,None,clean,automatic,None,6800
chevrolet 1500 silverado,1997,None,good,8 cylinders,4wd,gas,red,190000,full-size,clean,automatic,pickup,6500
Chevrolet S10,1995,None,good,4 cylinders,rwd,gas,white,69133,None,clean,automatic,pickup,3995
cadilac deville,2005,None,excellent,8 cylinders,fwd,gas,white,155000,full-size,rebuilt,automatic,sedan,3600
Jeep Wrangler,2012,None,excellent,6 cylinders,4wd,gas,black,24000,None,clean,automatic,offroad,22000
Mitsubishi Spyder Eclipse,2009,None,good,4 cylinders,fwd,gas,orange,125,None,clean,automatic,convertible,5000
Honda Odessy,2006,None,excellent,6 cylinders,fwd,gas,blue,224,mid-size,clean,automatic,mini-van,4500
Chevy Colorado LT,2011,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,9995
FORD EXCURSION,2000,None,good,10 cylinders,rwd,gas,grey,210000,full-size,clean,automatic,SUV,1850
Chevrolet Blazer,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Dodge Ram,2006,None,good,None,4wd,gas,red,149000,None,clean,automatic,None,8300
toyota 4runner,1999,None,excellent,4 cylinders,rwd,gas,silver,122000,mid-size,clean,automatic,SUV,4000
Chevy Trailblazer EXT,2005,None,good,6 cylinders,4wd,gas,silver,168000,None,clean,automatic,None,2800
Jeep J10,1979,None,excellent,6 cylinders,4wd,gas,blue,29000,full-size,clean,manual,pickup,9000
ford escort,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
ford f150,2001,None,good,6 cylinders,fwd,gas,black,204000,full-size,parts only,automatic,truck,400
nissan pathfinder,1999,None,good,6 cylinders,rwd,gas,silver,206927,mid-size,clean,manual,SUV,1000
Chevy S10,2000,None,excellent,4 cylinders,rwd,gas,None,140,None,clean,manual,None,2800
Acura RL SH-AWD,2005,None,good,None,None,gas,None,205000,None,clean,automatic,None,3500
kia sportage,2001,None,fair,4 cylinders,rwd,gas,None,None,mid-size,missing,manual,SUV,400
Pontiac Grandam,2004,1G2NV12E64C115460,excellent,6 cylinders,fwd,gas,black,164938,mid-size,clean,automatic,None,2000
Chevrolet C3500,1985,None,good,8 cylinders,rwd,gas,None,None,None,clean,manual,truck,2500
Honda Accord,1998,None,None,None,None,gas,None,200000,None,rebuilt,automatic,None,600
jeep grand cherokee laredo,2002,None,good,6 cylinders,4wd,gas,None,199757,mid-size,clean,automatic,SUV,2000
toyota camry xle,2008,None,good,6 cylinders,None,gas,silver,74000,None,rebuilt,automatic,sedan,6450
chevrolet cobalt,2007,None,good,4 cylinders,fwd,gas,orange,188500,compact,rebuilt,automatic,coupe,1250
mazda 3,2008,None,None,None,None,gas,None,84000,None,rebuilt,manual,None,4500
cr-v honda,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Chevy S10,1997,None,None,None,None,gas,None,182000,None,clean,automatic,None,3200
chevy s10,2004,None,None,None,None,gas,None,None,None,salvage,automatic,None,1800
international,1990,None,None,None,None,diesel,None,None,None,clean,manual,None,8500
dodge grand caravan,2001,None,good,6 cylinders,fwd,gas,silver,93000,mid-size,clean,automatic,mini-van,3850
jeep wrangler,1997,None,good,4 cylinders,4wd,gas,black,90000,mid-size,clean,manual,SUV,7550
jeep wrangler,1997,None,good,4 cylinders,4wd,gas,black,90000,mid-size,clean,manual,SUV,7550
Lincoln town car,2001,None,None,None,None,gas,None,173000,None,clean,automatic,None,1500
dodge ram cummins,2002,None,excellent,6 cylinders,4wd,diesel,blue,96000,full-size,clean,automatic,truck,19900
Ford f150,2005,None,None,8 cylinders,4wd,gas,None,None,None,clean,automatic,pickup,5500
Nissan 300zx Turbo,1985,None,None,None,rwd,gas,None,None,None,clean,manual,None,5700
Chevy,2018,None,None,None,None,other,None,None,None,clean,other,None,200
Chevy,2004,None,None,4 cylinders,None,gas,None,180000,None,clean,automatic,None,1250
fiat spider,1984,None,None,None,None,gas,None,None,None,clean,manual,None,3200
dodge avenger,2012,None,excellent,6 cylinders,fwd,gas,red,69100,mid-size,salvage,automatic,sedan,5995
Mustang gt,1990,None,good,8 cylinders,rwd,gas,grey,None,None,clean,manual,hatchback,5500
Dodge Ram,2006,None,None,None,None,gas,None,149000,None,clean,automatic,None,8300
Cheverolet Monte Carlo SS,1983,None,None,8 cylinders,None,gas,white,None,None,clean,automatic,None,3000
Chevy,1955,None,None,None,None,other,None,None,None,clean,other,None,1500
ford f-150,2007,None,excellent,None,None,gas,None,77000,None,lien,automatic,None,11800
ford mustang convertible,2008,None,None,None,None,gas,None,67000,None,lien,automatic,None,9500
GMC Sierra Denali,2005,None,excellent,8 cylinders,4wd,gas,None,93000,full-size,lien,automatic,pickup,13000
ford f-150,1997,None,good,None,4wd,gas,None,None,None,clean,automatic,truck,1000
bmw 328i,2007,None,excellent,6 cylinders,None,gas,grey,118000,None,lien,automatic,coupe,11500
nissan altima,2017,None,like new,None,None,gas,black,7500,None,clean,automatic,None,17000
Lincoln Signature Series,2001,None,good,None,None,gas,None,None,None,clean,automatic,None,3000
Lincoln Signature Series,2001,None,good,None,None,gas,None,186000,None,clean,automatic,None,3000
Toyota 4Runner,2017,None,None,None,None,gas,None,None,None,clean,automatic,None,48500
CHEVY MONTE CARLO SS,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1
ford ranger xlt,1998,None,fair,4 cylinders,None,gas,None,None,sub-compact,clean,manual,bus,2500
Any,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
chevy 2500,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1850
chevy silverado,2007,None,good,8 cylinders,4wd,diesel,black,None,None,clean,automatic,None,18995
chevy silverado,2007,None,good,8 cylinders,4wd,diesel,black,None,None,clean,automatic,None,18995
toyota tracker,1991,None,None,None,None,gas,None,None,None,clean,manual,None,1
volkswagen jetta,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3200
chevy avalanche,2007,None,excellent,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,13000
nissan quest se,2000,None,None,None,None,gas,None,95000,None,clean,automatic,None,2600
Mazada,2004,None,fair,4 cylinders,fwd,gas,grey,133000,compact,clean,automatic,sedan,800
honda accord lx,2003,None,excellent,4 cylinders,fwd,gas,grey,139000,mid-size,clean,automatic,sedan,3700
chevrolet cobalt,2007,None,None,None,None,gas,None,None,None,clean,manual,None,1
saab 9-3 2.0t,2007,None,good,None,fwd,gas,silver,None,compact,clean,automatic,None,1250
chevy,1991,None,fair,None,None,gas,red,None,None,clean,automatic,truck,1350
Chevrolet deluxe,1951,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
buick lesabre,1998,None,good,6 cylinders,fwd,gas,white,84500,mid-size,clean,automatic,sedan,2000
ford f-350,2001,None,fair,None,None,diesel,None,215000,None,clean,automatic,None,8000
Knapheide,2005,None,None,None,None,other,None,None,None,clean,other,None,1575
Dodge Journey R/T,2010,None,excellent,6 cylinders,fwd,gas,black,140000,None,clean,automatic,SUV,1
Chevrolet,2000,None,good,8 cylinders,None,gas,silver,180000,None,clean,manual,None,7500
Ford Crown Vic p71,2008,None,fair,8 cylinders,rwd,gas,black,19700,full-size,clean,automatic,sedan,2000
chevrolet avalanche,2002,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,truck,6000
chevy blazer,1998,None,good,6 cylinders,4wd,gas,red,240818,mid-size,clean,automatic,SUV,1500
Ford f350,2003,None,good,8 cylinders,4wd,diesel,None,None,None,clean,automatic,None,9500
Chevy silverado 1500,2000,None,excellent,6 cylinders,rwd,gas,red,120000,full-size,clean,automatic,pickup,3500
bronco,1994,None,None,None,None,gas,white,None,None,clean,automatic,None,1800
ford super duty,1990,None,good,8 cylinders,rwd,gas,white,None,None,clean,manual,None,3800
FORD,1991,None,None,None,None,gas,None,None,None,clean,automatic,None,900
Chevy,2000,None,fair,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,1500
Buick somerset,1986,1G4NM27U6GM164494,good,4 cylinders,fwd,gas,blue,152655,compact,clean,automatic,coupe,1000
chevrolet silverado,2011,None,like new,8 cylinders,4wd,gas,white,32085,full-size,clean,automatic,pickup,26000
Nissan Pathfinder SL,2013,None,like new,6 cylinders,4wd,gas,red,70399,None,clean,automatic,None,19500
Gmc savanna,2000,None,good,8 cylinders,rwd,gas,black,198000,full-size,clean,automatic,van,2000
ford escape limited,2005,None,None,None,None,gas,None,238000,None,clean,automatic,None,2800
chevy tahoe,1997,None,good,8 cylinders,4wd,gas,None,117000,full-size,clean,automatic,offroad,4700
chevrolet blazer,1993,None,fair,8 cylinders,4wd,gas,None,285000,full-size,clean,automatic,SUV,1750
TOYOTA TERCEL,1992,None,good,4 cylinders,None,gas,None,None,None,clean,manual,None,2000
freightliner// reitenouer,2006,None,None,None,None,diesel,None,None,None,clean,manual,None,25000
ford mustang,2003,00000000000000000,excellent,6 cylinders,rwd,gas,yellow,139000,mid-size,clean,automatic,None,3500
chevy cavalier,1999,None,good,4 cylinders,fwd,gas,red,None,None,clean,automatic,None,700
chevy monte carlo,2003,None,excellent,6 cylinders,rwd,gas,red,164000,None,clean,automatic,coupe,3000
Chevy S 10,1993,None,fair,6 cylinders,rwd,gas,blue,232000,compact,clean,automatic,pickup,700
honda odyssey 5dr ex-l,2009,None,excellent,6 cylinders,fwd,gas,silver,175000,mid-size,clean,automatic,mini-van,7999
nissan maxima,2003,None,fair,6 cylinders,fwd,gas,None,155000,mid-size,rebuilt,automatic,None,2500
dodge ram 3500,1995,None,fair,6 cylinders,4wd,diesel,white,308000,full-size,clean,automatic,pickup,3000
chrysler town & country,2005,None,fair,None,fwd,gas,blue,170000,full-size,clean,automatic,mini-van,1100
cadillac cts,2003,None,excellent,None,rwd,gas,silver,106000,mid-size,clean,automatic,sedan,5050
honda odyssey,2007,None,like new,6 cylinders,fwd,gas,silver,92670,mid-size,clean,automatic,mini-van,9000
custom scion xb,2013,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,7995
honda accord ex,2005,None,good,None,fwd,gas,blue,189000,mid-size,clean,automatic,sedan,5150
toyota camry le,2007,None,like new,4 cylinders,fwd,gas,None,123000,None,clean,automatic,None,6990
chevy silverado 3500,2006,None,good,None,4wd,diesel,white,330000,full-size,clean,automatic,pickup,9500
ford f-150,2005,None,good,8 cylinders,4wd,gas,brown,205000,None,salvage,automatic,truck,5000
ford f350,1996,None,good,8 cylinders,rwd,diesel,None,252034,None,clean,automatic,None,5000
ford f350,1996,None,good,8 cylinders,rwd,diesel,None,252034,None,clean,automatic,None,5000
Plymonth Acclaim,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
Ford Escort,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2300
jeep cherokee sport,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
chevy box truck,1986,None,good,8 cylinders,rwd,gas,white,None,None,clean,automatic,truck,1200
chevy express,2000,None,fair,8 cylinders,rwd,gas,white,145000,full-size,clean,automatic,van,12
buick lesabre custom,2000,None,fair,4 cylinders,fwd,gas,custom,200000,mid-size,clean,automatic,sedan,400
ford mustang convertible gt,2004,None,excellent,8 cylinders,rwd,gas,silver,50100,compact,clean,manual,None,9000
chevrolet 1500 silverado,2008,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,8500
