make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
toyota 4runner sr5,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,4995
dodge durango,2006,None,good,None,None,gas,None,154222,None,clean,automatic,None,2550
pontiac aztek,2002,None,None,None,None,gas,None,211000,None,clean,automatic,None,2995
chevrolet silverado,1988,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Jeep Wrangler,1994,None,good,4 cylinders,4wd,gas,grey,113000,None,salvage,manual,None,3800
ford escape,2008,None,None,None,None,gas,None,164000,None,clean,automatic,None,3200
Chevy 1500,1996,None,fair,6 cylinders,rwd,gas,None,None,None,clean,automatic,None,1500
gmc 1500 sierra,2003,None,good,8 cylinders,4wd,gas,red,151000,full-size,clean,automatic,pickup,5900
saturn,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,700
dodge ram 1500,2004,None,good,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,7500
chevrolet 1500 silverado,2001,None,good,8 cylinders,4wd,gas,blue,140297,full-size,clean,automatic,pickup,5700
mitsubishi eclipse,1998,None,good,4 cylinders,None,gas,silver,175500,compact,clean,automatic,hatchback,2000
ford ranger xlt,2004,None,good,6 cylinders,4wd,gas,grey,203000,None,clean,automatic,None,2600
chevrolet 1500 avalanche,2007,None,good,8 cylinders,4wd,gas,None,196000,None,clean,automatic,None,8500
chevrolet cobalt lt,2010,None,good,4 cylinders,fwd,gas,red,121000,None,clean,automatic,None,3950
chevrolet tahoe lt 4wd,2004,None,excellent,8 cylinders,4wd,gas,None,111000,None,clean,automatic,None,7200
pontiac grand prix,1994,None,good,6 cylinders,fwd,gas,red,None,compact,clean,automatic,None,850
dodge ram 1500,1997,None,good,8 cylinders,rwd,gas,red,90000,full-size,clean,automatic,pickup,2300
Pontiac Firebird,1996,None,None,None,None,gas,None,203,None,clean,automatic,None,950
chevy impala,2008,None,None,None,None,gas,None,180500,None,clean,automatic,None,2400
Ford Van,1993,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
honda prelude si,1986,JHMBB7239GC026901,fair,4 cylinders,fwd,gas,white,144000,sub-compact,clean,automatic,coupe,16000
Chevy Equinox LT,2005,2CNDL73F656203664,good,6 cylinders,4wd,gas,red,147035,mid-size,salvage,automatic,SUV,1
chevy s10 pickup,1990,None,None,None,None,gas,None,None,None,clean,manual,None,600
chevy impala,1966,None,good,8 cylinders,fwd,gas,blue,117850,full-size,clean,automatic,None,1400
ford explorer eddie bauer,2005,None,good,6 cylinders,fwd,gas,white,163500,full-size,clean,automatic,SUV,3000
jeep wrangler unlimited,2005,None,None,None,None,gas,None,150000,None,lien,manual,None,13400
Chevy kodiac,1995,None,None,8 cylinders,rwd,gas,white,214014,None,clean,automatic,other,5500
Mer,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,11900
Chevy kodiac,1995,None,None,8 cylinders,rwd,gas,white,214014,None,clean,automatic,other,5500
pontiac gran prix,1968,None,None,None,None,gas,None,None,None,clean,automatic,None,10500
Chevrolet Impala LTZ,2015,None,like new,6 cylinders,fwd,gas,white,42345,full-size,clean,automatic,sedan,22995
dodge ram 2500 cummins,2002,None,None,None,None,diesel,None,None,None,clean,automatic,None,11500
freighliner fl70,2000,None,good,None,None,diesel,None,118000,None,clean,manual,None,13850
audi a6 quattro,1995,None,fair,6 cylinders,4wd,gas,silver,233000,full-size,clean,automatic,None,400
oldsmobile omega,1975,None,excellent,8 cylinders,rwd,gas,blue,52850,mid-size,clean,automatic,coupe,8500
Dodge Caliber,2007,None,None,None,None,gas,None,157000,None,clean,automatic,None,2000
ford thunderbird,1994,None,good,8 cylinders,None,gas,None,56115,None,clean,automatic,None,1200
honda civic ex,1999,None,fair,4 cylinders,fwd,gas,black,164000,compact,clean,manual,coupe,1400
buick,2003,None,None,6 cylinders,fwd,gas,None,145000,None,clean,automatic,None,900
amc amx,1968,amc,None,None,None,gas,None,None,None,clean,automatic,None,6000
Dodge 250,1991,None,good,8 cylinders,rwd,gas,red,183000,full-size,clean,automatic,pickup,1800
FORD E350 REEFER VAN,2004,None,good,None,None,gas,None,203917,None,clean,automatic,None,9500
Mercury,1965,None,like new,8 cylinders,rwd,gas,green,130000,None,clean,other,coupe,1
nissan maxima,2004,None,good,6 cylinders,fwd,gas,blue,214,mid-size,clean,automatic,sedan,2200
nissan xterra,2006,None,good,6 cylinders,4wd,gas,silver,244,mid-size,clean,automatic,SUV,2700
chevy blazer,2001,None,good,None,4wd,gas,red,None,None,clean,automatic,None,1100
Chevy Astro van,1996,None,None,None,None,gas,silver,None,None,clean,automatic,None,800
Chevrolet Equinox LS AWD,2012,2GNFLCEK0C6275450,excellent,4 cylinders,4wd,gas,None,89898,full-size,clean,automatic,SUV,8900
Ford coupe,1947,None,None,None,None,gas,None,None,None,clean,manual,None,13500
1999 olds,1999,None,good,None,None,gas,None,None,None,clean,automatic,None,1200
chevy blazer,2001,None,None,None,None,gas,red,None,None,clean,automatic,SUV,1000
dodge stratus,2005,None,None,None,None,gas,None,118000,None,clean,automatic,None,2300
Gmc envoy,2003,None,None,6 cylinders,rwd,gas,white,250,mid-size,clean,automatic,SUV,1500
ford focus st,2016,None,like new,None,None,gas,None,10000,None,lien,manual,None,18000
Honda Civic,2014,None,excellent,4 cylinders,fwd,gas,grey,39000,sub-compact,clean,automatic,sedan,10900
honda civic,2015,None,excellent,4 cylinders,fwd,gas,black,29000,sub-compact,clean,automatic,sedan,11900
chevrolet impala,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Chevy trailblazer,2004,None,good,6 cylinders,4wd,gas,silver,175,mid-size,clean,automatic,SUV,1900
saturn l300,2002,None,fair,6 cylinders,fwd,gas,blue,142000,full-size,clean,automatic,sedan,800
Mercury Sable,2004,None,excellent,6 cylinders,None,gas,green,120000,mid-size,clean,automatic,sedan,2750
ford ranger,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Chevy Silverado 3500 HD,2008,None,excellent,8 cylinders,4wd,diesel,red,103000,full-size,clean,automatic,truck,35
chevrolet venture,2003,1GNDX03E13D326480,fair,6 cylinders,fwd,gas,white,207500,None,clean,automatic,mini-van,400
Jeep Grand Cherokee Laredo,1995,None,fair,8 cylinders,4wd,gas,grey,180000,None,clean,automatic,SUV,1350
toyota tacoma sr5,2002,None,None,None,None,gas,None,None,None,clean,manual,None,5200
saturn s-series sl1 sedan 4d,2002,None,good,4 cylinders,fwd,gas,silver,145563,compact,clean,automatic,sedan,1490
Ford Explorer,2003,None,good,6 cylinders,4wd,gas,brown,171,mid-size,clean,automatic,SUV,1500
chevy cobalt,2005,None,None,6 cylinders,None,gas,blue,154860,None,clean,automatic,sedan,2900
lincoln mkx,2007,None,excellent,None,4wd,gas,None,182125,None,clean,automatic,None,5950
Cutlass  Supreme Classic,1988,None,excellent,8 cylinders,rwd,gas,blue,None,mid-size,clean,automatic,coupe,4800
Mazda six,2009,1yvhp81a095m31842,excellent,6 cylinders,fwd,gas,black,160000,mid-size,clean,automatic,None,3900
Honda Accord EX,2007,None,None,None,None,gas,None,152,None,rebuilt,automatic,None,3500
Mazda cx-9,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,14000
Mustang,1990,None,None,None,None,gas,None,None,None,clean,other,None,1700
honda accord,2013,None,excellent,6 cylinders,None,gas,None,None,None,salvage,automatic,None,8500
Chevrolet impala,2008,None,None,None,None,gas,None,180000,None,clean,automatic,None,2400
buick rendevous,2002,None,good,None,None,gas,None,200000,None,clean,automatic,None,1500
dodge ram 1500,2005,None,excellent,8 cylinders,4wd,gas,blue,128000,full-size,clean,automatic,pickup,4000
ford expedition,2006,None,fair,8 cylinders,None,gas,None,172400,None,clean,automatic,None,1250
chevy cobalt,2006,None,good,4 cylinders,fwd,gas,None,189547,None,clean,automatic,None,1750
chevy cavalier,2005,None,good,4 cylinders,None,gas,None,None,None,clean,automatic,coupe,2250
chevy malibu,1980,Xxxxxxxxxxxxxxx,good,8 cylinders,rwd,gas,custom,36000,mid-size,clean,automatic,other,3800
pontiac g6,2007,None,good,6 cylinders,None,gas,blue,182906,mid-size,clean,automatic,sedan,1800
pontiac bonneville,1995,None,excellent,6 cylinders,fwd,gas,white,90000,full-size,clean,automatic,sedan,2800
mercury cougar,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Mercury Cougar,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Cadillac XTS,2015,Avalable,excellent,6 cylinders,4wd,gas,grey,39500,full-size,lien,automatic,sedan,20900
honda odyssey,2004,None,fair,6 cylinders,fwd,gas,blue,177000,mid-size,clean,automatic,None,1900
ford transit connect van XLT,2010,None,like new,4 cylinders,fwd,gas,white,28600,mid-size,clean,automatic,van,12500
1939 Chevy 2 door sedan,1939,None,good,8 cylinders,rwd,gas,custom,None,full-size,clean,automatic,sedan,8000
Ford E-350 Cutaway,2005,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,None,1
mercedes-benz,1984,None,fair,8 cylinders,None,gas,black,161975,full-size,clean,automatic,None,800
jeep grand cherokee,1995,None,good,8 cylinders,None,gas,white,1877697,None,clean,automatic,None,900
toyota avalon,2012,None,None,None,None,gas,black,148000,None,clean,automatic,None,10600
chevy,2015,Avalable,excellent,4 cylinders,fwd,gas,black,20000,mid-size,lien,automatic,sedan,9975
ford explorer,2003,None,None,None,4wd,gas,None,201000,None,clean,automatic,SUV,2000
chevrolet 1500 silverado,2001,None,good,8 cylinders,4wd,gas,silver,249000,full-size,clean,automatic,pickup,2100
Chevy 2500HD,2001,None,good,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,pickup,3500
Honda Civic,1997,None,None,None,None,gas,None,None,None,clean,manual,None,2500
jeep grand cherokee 4x4,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
nissan versa,2014,None,None,None,None,gas,None,89,None,rebuilt,automatic,None,5500
Subaru Impreza WRX,2002,None,good,None,None,gas,silver,217500,None,clean,manual,None,5500
Dodge Dakota,2001,None,good,8 cylinders,4wd,gas,grey,147,mid-size,clean,automatic,truck,1100
pontiac grand am,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
Chevy trailblazer,2008,None,good,6 cylinders,fwd,gas,grey,250,mid-size,clean,automatic,SUV,2500
honda del sol,1996,None,like new,4 cylinders,None,gas,yellow,84000,compact,rebuilt,manual,None,5500
Chevrolet Silverado 1500,1998,None,good,8 cylinders,rwd,gas,silver,192000,None,clean,automatic,pickup,2700
chrysler pt cruiser,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
Hyundai Tiburon GT,2004,None,good,6 cylinders,fwd,gas,silver,96000,None,clean,automatic,coupe,1600
Mazda 3,2007,JM1BK12FX71739035,good,4 cylinders,fwd,gas,red,103000,None,clean,automatic,sedan,4999
chevrolet 2500 silverado,1988,None,None,None,None,gas,None,None,None,clean,automatic,None,800
jeep cherokee,1999,None,None,None,None,gas,None,None,None,parts only,automatic,None,300
Honda CR-v,2004,None,good,None,4wd,gas,None,177000,None,clean,automatic,None,3500
Chevy Trailblazer,2002,None,good,6 cylinders,4wd,gas,red,137000,None,clean,automatic,None,3000
ford explorer,2002,None,good,8 cylinders,4wd,gas,grey,192000,full-size,clean,automatic,SUV,2000
ford mustang,1983,None,good,8 cylinders,rwd,gas,white,None,None,clean,manual,convertible,5000
ford explorer,2001,None,good,8 cylinders,4wd,gas,black,170000,full-size,clean,automatic,SUV,2500
dodge avenger,2013,None,like new,4 cylinders,fwd,gas,red,86000,compact,clean,automatic,None,7200
chevrolet impala,2004,None,good,6 cylinders,fwd,gas,black,240000,mid-size,clean,automatic,sedan,1300
saturn sl2,1997,None,good,4 cylinders,fwd,gas,green,120000,mid-size,clean,automatic,sedan,1300
gmc sierra 2500 hd,2003,None,good,8 cylinders,4wd,gas,white,200000,full-size,clean,automatic,pickup,4700
Yota,1998,None,excellent,6 cylinders,4wd,gas,black,None,None,clean,automatic,None,5500
IH International S1900,1987,None,good,6 cylinders,rwd,diesel,white,139000,full-size,clean,manual,truck,4000
dodge ram 1500,1998,None,fair,8 cylinders,rwd,gas,brown,None,full-size,clean,automatic,None,1800
gmc 2500 sierra,2008,None,None,None,None,diesel,None,None,None,clean,automatic,None,17200
ford mustang v6,2002,None,good,6 cylinders,rwd,gas,blue,163000,None,clean,automatic,None,1995
ford f-150,1998,None,good,8 cylinders,fwd,gas,green,179000,full-size,clean,automatic,truck,1250
Jeep Commander,2006,None,None,None,None,gas,None,220000,None,clean,automatic,None,3250
Dodge Caravan,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2300
mazda tribute,2001,None,excellent,6 cylinders,4wd,gas,purple,189090,mid-size,clean,automatic,SUV,1200
saturn outlook xr fwd,2007,None,None,6 cylinders,fwd,gas,white,159000,None,clean,automatic,SUV,6995
Chevy box truck,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
toyota 4runner,1999,None,good,6 cylinders,4wd,gas,silver,234736,None,clean,automatic,SUV,1500
toyota camry xle,2000,None,good,6 cylinders,fwd,gas,black,142250,full-size,clean,automatic,sedan,2450
Ford Fusion,2013,None,None,None,None,gas,None,75000,None,clean,automatic,None,10900
Ford Escape,2017,None,new,4 cylinders,fwd,gas,black,5000,mid-size,clean,automatic,hatchback,21700
chevrolet  z71,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
dodge intrepid,2000,None,None,None,None,gas,None,102111,None,clean,automatic,None,1150
mercedes-benz e320,1994,None,excellent,6 cylinders,rwd,gas,white,181860,None,clean,automatic,wagon,2950
Chevrolet P-30,1995,None,good,8 cylinders,rwd,diesel,white,None,full-size,clean,manual,van,4200
alero oldsmobile,2001,None,fair,4 cylinders,None,gas,custom,208000,mid-size,clean,automatic,sedan,750
honda accord ex,2005,None,good,4 cylinders,fwd,gas,silver,163000,compact,clean,automatic,coupe,3900
Toyota Corolla,2010,None,excellent,4 cylinders,fwd,gas,green,96600,None,clean,automatic,sedan,5600
dodge caliber,2007,None,good,4 cylinders,fwd,gas,blue,131000,full-size,clean,manual,wagon,3400
Chevy Monte Carlo,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
ford crown victoria,2008,None,good,8 cylinders,rwd,gas,black,211189,full-size,clean,automatic,sedan,2900
ford explorer,2003,None,fair,8 cylinders,4wd,gas,silver,189870,full-size,clean,automatic,SUV,2900
Hyundai Elantra,2009,None,excellent,4 cylinders,fwd,gas,silver,163100,None,clean,automatic,sedan,3300
Chevrolet Impala,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2300
Hyundai Santa Fe,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
Chevy Silverado LT,2008,None,excellent,8 cylinders,rwd,gas,black,107000,full-size,clean,automatic,pickup,9950
ford mustang,1995,None,good,6 cylinders,None,gas,None,103000,None,clean,manual,None,1650
cadillac coupe de ville,1976,None,excellent,8 cylinders,rwd,gas,red,24000,full-size,clean,automatic,coupe,10000
Chevy venture,2000,None,good,6 cylinders,fwd,gas,red,85000,None,clean,automatic,mini-van,800
saab 93,2004,None,excellent,4 cylinders,None,gas,red,160000,mid-size,clean,automatic,sedan,2800
honda oddysey,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
ford t bucket roadster,1923,None,excellent,8 cylinders,rwd,gas,red,None,compact,clean,automatic,convertible,9999
crown vic,1987,None,None,None,None,gas,None,95000,None,clean,automatic,None,3200
. Clean title,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,20500
Snowmobile,1982,None,None,None,None,gas,None,None,None,missing,automatic,None,600
ford f-150,1999,None,good,6 cylinders,rwd,gas,None,229000,full-size,clean,manual,pickup,2200
chevy s10 pickup,2000,1GCCS1946Y8161274,excellent,4 cylinders,rwd,gas,None,181000,sub-compact,clean,automatic,pickup,4000
ford mustang convertible,2006,None,None,None,None,gas,None,None,None,clean,manual,None,6200
buick rendezvous,2003,None,None,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1800
